Manufacturer,Technology,Message,Parameters,Nser,Error Param Type,Error Param Value,Parameters Out
New East Solar Energy (Cambodia) Co._Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=39.8 isc=10.08 imp=9.55 beta_voc=-0.127594 voc=48.7 alpha_isc=0.0041328 gamma_pmp=-0.343 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.6524), ('Il', 10.804383315028), ('Io', 1e-15), ('Rs', 0.31035897435897436), ('Rsh', 248.58511725694336), ('Adj', 0.0)]"
New East Solar Energy (Cambodia) Co._Ltd.,Mono-c-Si,-3,{ celltype=mono vmp=39.9 isc=10.18 imp=9.65 beta_voc=-0.127856 voc=48.8 alpha_isc=0.0041738 gamma_pmp=-0.343 n_ser=24 t_ref=25 },24,Io,5.7331725775860405e-06,"[('a', 0.6822697093864755), ('Il', 5.782808804610634), ('Io', 5.7331725775860405e-06), ('Rs', -0.1134114116191612), ('Rsh', 15.776323846086171), ('Adj', 48.36920642451072)]"
New East Solar Energy (Cambodia) Co._Ltd.,Mono-c-Si,-6,{ celltype=mono vmp=40 isc=10.28 imp=9.75 beta_voc=-0.128118 voc=48.9 alpha_isc=0.0042148 gamma_pmp=-0.343 n_ser=24 t_ref=25 },24,Adj,465.01616104343856,"[('a', 1.1295388904566854), ('Il', 9.703149545206976), ('Io', 2.1246807248790133e-14), ('Rs', 0.41042479215005984), ('Rsh', 36.66018065450297), ('Adj', 465.01616104343856)]"
SunSpark Technology Inc.,Mono-c-Si,-33,{ celltype=mono vmp=39.5 isc=9.51 imp=9.12 beta_voc=-0.10992 voc=48 alpha_isc=0.002853 gamma_pmp=-0.312 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.3105), ('Il', 18.886650600297003), ('Io', 1e-15), ('Rs', 0.12421921037124344), ('Rsh', 104.03148073472666), ('Adj', 0.0)]"
SunSpark Technology Inc.,Mono-c-Si,-33,{ celltype=mono vmp=39.7 isc=9.57 imp=9.2 beta_voc=-0.110378 voc=48.2 alpha_isc=0.002871 gamma_pmp=-0.312 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.3105), ('Il', 18.939201102802002), ('Io', 1e-15), ('Rs', 0.12385428907168039), ('Rsh', 104.45179491994132), ('Adj', 0.0)]"
SunSpark Technology Inc.,Mono-c-Si,-33,{ celltype=mono vmp=39.9 isc=9.61 imp=9.28 beta_voc=-0.111065 voc=48.5 alpha_isc=0.002883 gamma_pmp=-0.312 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.3105), ('Il', 18.991751605307005), ('Io', 1e-15), ('Rs', 0.12548330404217936), ('Rsh', 105.14990566000776), ('Adj', 0.0)]"
SunSpark Technology Inc.,Mono-c-Si,-33,{ celltype=mono vmp=40.2 isc=9.68 imp=9.33 beta_voc=-0.111523 voc=48.7 alpha_isc=0.002904 gamma_pmp=-0.312 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.3105), ('Il', 19.054812208313), ('Io', 1e-15), ('Rs', 0.1251168224299065), ('Rsh', 104.99416900884938), ('Adj', 0.0)]"
Tesla Inc.,Mono-c-Si,-33,{ celltype=mono vmp=40.9 isc=11.16 imp=10.27 beta_voc=-0.1261 voc=48.5 alpha_isc=0.004464 gamma_pmp=-0.331 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.3105), ('Il', 19.107362710818), ('Io', 1e-15), ('Rs', 0.12475247524752477), ('Rsh', 105.40927564037587), ('Adj', 0.0)]"
Tesla Inc.,Mono-c-Si,-33,{ celltype=mono vmp=41.1 isc=11.24 imp=10.36 beta_voc=-0.12662 voc=48.7 alpha_isc=0.004496 gamma_pmp=-0.331 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.3105), ('Il', 19.159913213323), ('Io', 1e-15), ('Rs', 0.12439024390243898), ('Rsh', 105.82329074832629), ('Adj', 0.0)]"
Tesla Inc.,Mono-c-Si,-33,{ celltype=mono vmp=41.2 isc=11.32 imp=10.44 beta_voc=-0.12688 voc=48.8 alpha_isc=0.004528 gamma_pmp=-0.331 n_ser=24 t_ref=25 },24,P,0.0,"[('a', 0.3105), ('Il', 19.212463715828), ('Io', 1e-15), ('Rs', 0.1240301100173711), ('Rsh', 106.2362186322931), ('Adj', 0.0)]"
Topsun Co Ltd,Mono-c-Si,-33,{ celltype=mono vmp=105.08 isc=4.5 imp=4.28 beta_voc=-0.453741 voc=126.32 alpha_isc=0.00171 gamma_pmp=-0.4637 n_ser=25 t_ref=25 },25,P,0.0,"[('a', 0.3105), ('Il', 19.265014218333), ('Io', 1e-15), ('Rs', 0.12563510392609697), ('Rsh', 106.92363996096732), ('Adj', 0.0)]"
Topsun Co Ltd,Mono-c-Si,-33,{ celltype=mono vmp=105.29 isc=4.54 imp=4.32 beta_voc=-0.454639 voc=126.57 alpha_isc=0.0017252 gamma_pmp=-0.4637 n_ser=25 t_ref=25 },25,P,0.0,"[('a', 0.2842), ('Il', 18.81307989679), ('Io', 1e-15), ('Rs', 0.1347928994082841), ('Rsh', 112.6309467584418), ('Adj', 0.0)]"
Topsun Co Ltd,Mono-c-Si,-33,{ celltype=mono vmp=105.49 isc=4.59 imp=4.36 beta_voc=-0.455502 voc=126.81 alpha_isc=0.0017442 gamma_pmp=-0.4637 n_ser=25 t_ref=25 },25,P,0.0,"[('a', 0.2842), ('Il', 18.865630399295), ('Io', 1e-15), ('Rs', 0.13640117994100293), ('Rsh', 113.04059492879918), ('Adj', 0.0)]"
Topsun Co Ltd,Mono-c-Si,-33,{ celltype=mono vmp=105.68 isc=4.63 imp=4.4 beta_voc=-0.456328 voc=127.04 alpha_isc=0.0017594 gamma_pmp=-0.4637 n_ser=25 t_ref=25 },25,P,0.0,"[('a', 0.2842), ('Il', 18.9181809018), ('Io', 1e-15), ('Rs', 0.13800000000000012), ('Rsh', 113.72858513776704), ('Adj', 0.0)]"
Topsun Co Ltd,Mono-c-Si,-33,{ celltype=mono vmp=105.9 isc=4.67 imp=4.44 beta_voc=-0.457262 voc=127.3 alpha_isc=0.0017746 gamma_pmp=-0.4637 n_ser=25 t_ref=25 },25,P,0.0,"[('a', 0.2842), ('Il', 18.981241504806004), ('Io', 1e-15), ('Rs', 0.13759530791788854), ('Rsh', 113.51454463589808), ('Adj', 0.0)]"
Topsun Co Ltd,Mono-c-Si,-33,{ celltype=mono vmp=106.02 isc=4.71 imp=4.48 beta_voc=-0.457764 voc=127.44 alpha_isc=0.0017898 gamma_pmp=-0.4637 n_ser=25 t_ref=25 },25,P,0.0,"[('a', 0.2842), ('Il', 19.033792007311003), ('Io', 1e-15), ('Rs', 0.1371929824561403), ('Rsh', 113.91918012233822), ('Adj', 0.0)]"
Topsun Co Ltd,Mono-c-Si,-33,{ celltype=mono vmp=106.17 isc=4.75 imp=4.52 beta_voc=-0.458447 voc=127.63 alpha_isc=0.001805 gamma_pmp=-0.4637 n_ser=25 t_ref=25 },25,P,0.0,"[('a', 0.2842), ('Il', 19.086342509816), ('Io', 1e-15), ('Rs', 0.13679300291545188), ('Rsh', 114.32274965705075), ('Adj', 0.0)]"
Topsun Co Ltd,Mono-c-Si,-33,{ celltype=mono vmp=106.31 isc=4.8 imp=4.56 beta_voc=-0.459022 voc=127.79 alpha_isc=0.001824 gamma_pmp=-0.4637 n_ser=25 t_ref=25 },25,P,0.0,"[('a', 0.2842), ('Il', 19.138893012321006), ('Io', 1e-15), ('Rs', 0.13639534883720927), ('Rsh', 114.72525744663031), ('Adj', 0.0)]"
Topsun Co Ltd,Mono-c-Si,-33,{ celltype=mono vmp=106.44 isc=4.84 imp=4.6 beta_voc=-0.459596 voc=127.95 alpha_isc=0.0018392 gamma_pmp=-0.4637 n_ser=25 t_ref=25 },25,P,0.0,"[('a', 0.2842), ('Il', 19.191443514826002), ('Io', 1e-15), ('Rs', 0.13600000000000012), ('Rsh', 115.12670767556781), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=42.9 isc=10.2 imp=9.44 beta_voc=-0.160965 voc=51.1 alpha_isc=0.004794 gamma_pmp=-0.419 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.2842), ('Il', 19.254504117832), ('Io', 1e-15), ('Rs', 0.13560693641618493), ('Rsh', 114.90587200661216), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.2 isc=10.01 imp=9.37 beta_voc=-0.164604 voc=51.6 alpha_isc=0.0029029 gamma_pmp=-0.424 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.2842), ('Il', 19.307054620337006), ('Io', 1e-15), ('Rs', 0.13717579250720463), ('Rsh', 115.57776551021853), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=42.9 isc=10.15 imp=9.44 beta_voc=-0.155832 voc=51.6 alpha_isc=0.004669 gamma_pmp=-0.385 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.03868643086), ('Io', 1e-15), ('Rs', 0.29950372208436715), ('Rsh', 202.09128660974847), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=42.9 isc=10.2 imp=9.44 beta_voc=-0.164542 voc=51.1 alpha_isc=0.00561 gamma_pmp=-0.391 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.03868643086), ('Io', 1e-15), ('Rs', 0.29950372208436715), ('Rsh', 202.09128660974847), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43 isc=10.27 imp=9.53 beta_voc=-0.16128 voc=51.2 alpha_isc=0.0048269 gamma_pmp=-0.419 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.206848038876), ('Io', 1e-15), ('Rs', 0.2940316686967114), ('Rsh', 198.94707344122045), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.3 isc=10.11 imp=9.47 beta_voc=-0.164604 voc=51.6 alpha_isc=0.0029319 gamma_pmp=-0.424 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.206848038876), ('Io', 1e-15), ('Rs', 0.2940316686967114), ('Rsh', 198.94707344122045), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43 isc=10.2 imp=9.53 beta_voc=-0.155832 voc=51.6 alpha_isc=0.004692 gamma_pmp=-0.385 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.375009646892), ('Io', 1e-15), ('Rs', 0.29317365269461093), ('Rsh', 194.00402776985027), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43 isc=10.27 imp=9.53 beta_voc=-0.164864 voc=51.2 alpha_isc=0.0056485 gamma_pmp=-0.391 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.375009646892), ('Io', 1e-15), ('Rs', 0.29317365269461093), ('Rsh', 194.00402776985027), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.1 imp=9.63 isc=10.34 voc=51.3 alpha_isc=0.0048598 beta_voc=-0.161595 gamma_pmp=-0.419 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.091236933365002), ('Io', 1e-15), ('Rs', 0.2884109916367982), ('Rsh', 279.4310588889477), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.4 imp=9.57 isc=10.21 voc=51.6 alpha_isc=0.0029609 beta_voc=-0.164604 gamma_pmp=-0.424 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.091236933365002), ('Io', 1e-15), ('Rs', 0.2884109916367982), ('Rsh', 279.4310588889477), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.2 imp=9.61 isc=10.28 voc=51.6 alpha_isc=0.0047288 beta_voc=-0.155832 gamma_pmp=-0.385 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.091236933365002), ('Io', 1e-15), ('Rs', 0.2884109916367982), ('Rsh', 279.4310588889477), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.1 imp=9.63 isc=10.34 voc=51.3 alpha_isc=0.005687 beta_voc=-0.165186 gamma_pmp=-0.391 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.091236933365002), ('Io', 1e-15), ('Rs', 0.2884109916367982), ('Rsh', 279.4310588889477), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.2 imp=9.73 isc=10.41 voc=51.3 alpha_isc=0.0048927 beta_voc=-0.161595 gamma_pmp=-0.419 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.332969244888002), ('Io', 1e-15), ('Rs', 0.31196283391405355), ('Rsh', 282.46844723199234), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.4 imp=9.67 isc=10.31 voc=51.6 alpha_isc=0.0029899 beta_voc=-0.164604 gamma_pmp=-0.424 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.332969244888002), ('Io', 1e-15), ('Rs', 0.31196283391405355), ('Rsh', 282.46844723199234), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.4 imp=9.69 isc=10.36 voc=51.6 alpha_isc=0.0047656 beta_voc=-0.155832 gamma_pmp=-0.385 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.164807636872), ('Io', 1e-15), ('Rs', 0.2866983372921616), ('Rsh', 273.46658374154623), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.2 imp=9.73 isc=10.41 voc=51.3 alpha_isc=0.0057255 beta_voc=-0.165186 gamma_pmp=-0.391 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.164807636872), ('Io', 1e-15), ('Rs', 0.2866983372921616), ('Rsh', 273.46658374154623), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=42.8 imp=9.82 isc=10.63 voc=51.1 alpha_isc=0.0034016 beta_voc=-0.160965 gamma_pmp=-0.406 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.164807636872), ('Io', 1e-15), ('Rs', 0.2866983372921616), ('Rsh', 273.46658374154623), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.2 imp=9.83 isc=10.48 voc=51.4 alpha_isc=0.0049256 beta_voc=-0.16191 gamma_pmp=-0.419 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.164807636872), ('Io', 1e-15), ('Rs', 0.2866983372921616), ('Rsh', 273.46658374154623), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.5 imp=9.77 isc=10.41 voc=51.7 alpha_isc=0.0030189 beta_voc=-0.164923 gamma_pmp=-0.424 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.417050048896002), ('Io', 1e-15), ('Rs', 0.3051783659378595), ('Rsh', 282.35745298652006), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.5 imp=9.77 isc=10.44 voc=51.7 alpha_isc=0.0048024 beta_voc=-0.156134 gamma_pmp=-0.385 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.417050048896002), ('Io', 1e-15), ('Rs', 0.3051783659378595), ('Rsh', 282.35745298652006), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.2 imp=9.83 isc=10.48 voc=51.4 alpha_isc=0.005764 beta_voc=-0.165508 gamma_pmp=-0.391 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.280418742383002), ('Io', 1e-15), ('Rs', 0.28698710433763175), ('Rsh', 273.56459587895523), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=42.9 imp=9.92 isc=10.72 voc=51.2 alpha_isc=0.0034304 beta_voc=-0.16128 gamma_pmp=-0.406 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.280418742383002), ('Io', 1e-15), ('Rs', 0.28698710433763175), ('Rsh', 273.56459587895523), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.2 imp=9.84 isc=10.42 voc=52.3 alpha_isc=0.0063562 beta_voc=-0.149578 gamma_pmp=-0.358 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.501130852904002), ('Io', 1e-15), ('Rs', 0.2985176738882554), ('Rsh', 282.2476977689454), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.5 imp=9.89 isc=10.57 voc=51.5 alpha_isc=0.0049679 beta_voc=-0.162225 gamma_pmp=-0.419 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.501130852904002), ('Io', 1e-15), ('Rs', 0.2985176738882554), ('Rsh', 282.2476977689454), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.6 imp=9.87 isc=10.51 voc=51.7 alpha_isc=0.0030479 beta_voc=-0.164923 gamma_pmp=-0.424 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.396029847893999), ('Io', 1e-15), ('Rs', 0.2836616454229432), ('Rsh', 269.38898081756696), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.7 imp=9.85 isc=10.52 voc=51.7 alpha_isc=0.0048392 beta_voc=-0.156134 gamma_pmp=-0.385 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.396029847893999), ('Io', 1e-15), ('Rs', 0.2836616454229432), ('Rsh', 269.38898081756696), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.5 imp=9.89 isc=10.57 voc=51.5 alpha_isc=0.0058135 beta_voc=-0.16583 gamma_pmp=-0.391 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.396029847893999), ('Io', 1e-15), ('Rs', 0.2836616454229432), ('Rsh', 269.38898081756696), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=42.4 imp=10.14 isc=10.96 voc=51.1 alpha_isc=0.0028496 beta_voc=-0.157388 gamma_pmp=-0.398 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.396029847893999), ('Io', 1e-15), ('Rs', 0.2836616454229432), ('Rsh', 269.38898081756696), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=42.9 imp=10.02 isc=10.81 voc=51.3 alpha_isc=0.0034592 beta_voc=-0.161595 gamma_pmp=-0.406 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.585211656912), ('Io', 1e-15), ('Rs', 0.2919774011299436), ('Rsh', 282.1391609475369), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=42.4 imp=10.14 isc=10.96 voc=51.1 alpha_isc=0.0028496 beta_voc=-0.157388 gamma_pmp=-0.398 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.585211656912), ('Io', 1e-15), ('Rs', 0.2919774011299436), ('Rsh', 282.1391609475369), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=42.6 imp=10.1 isc=10.82 voc=51.7 alpha_isc=0.0046526 beta_voc=-0.156651 gamma_pmp=-0.399 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.480110651901999), ('Io', 1e-15), ('Rs', 0.28105625717565996), ('Rsh', 270.04950455673657), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.4 imp=9.91 isc=10.49 voc=52.4 alpha_isc=0.0063989 beta_voc=-0.149864 gamma_pmp=-0.358 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.480110651901999), ('Io', 1e-15), ('Rs', 0.28105625717565996), ('Rsh', 270.04950455673657), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=42.6 imp=10.1 isc=10.82 voc=51.7 alpha_isc=0.0078986 beta_voc=-0.148896 gamma_pmp=-0.437 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.480110651901999), ('Io', 1e-15), ('Rs', 0.28105625717565996), ('Rsh', 270.04950455673657), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.6 imp=9.99 isc=10.67 voc=51.6 alpha_isc=0.0050149 beta_voc=-0.16254 gamma_pmp=-0.419 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.480110651901999), ('Io', 1e-15), ('Rs', 0.28105625717565996), ('Rsh', 270.04950455673657), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.6 imp=9.97 isc=10.61 voc=51.7 alpha_isc=0.0030769 beta_voc=-0.164923 gamma_pmp=-0.424 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.690312661922), ('Io', 1e-15), ('Rs', 0.28871508379888267), ('Rsh', 281.6431633881305), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.9 imp=9.92 isc=10.6 voc=51.8 alpha_isc=0.004876 beta_voc=-0.156436 gamma_pmp=-0.385 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.690312661922), ('Io', 1e-15), ('Rs', 0.28871508379888267), ('Rsh', 281.6431633881305), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.6 imp=9.99 isc=10.67 voc=51.6 alpha_isc=0.0058685 beta_voc=-0.166152 gamma_pmp=-0.391 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.690312661922), ('Io', 1e-15), ('Rs', 0.28871508379888267), ('Rsh', 281.6431633881305), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=42.5 imp=10.23 isc=11.05 voc=51.2 alpha_isc=0.002873 beta_voc=-0.157696 gamma_pmp=-0.398 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.805923767433), ('Io', 1e-15), ('Rs', 0.28552486187845305), ('Rsh', 277.24488768449186), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43 imp=10.12 isc=10.9 voc=51.4 alpha_isc=0.003488 beta_voc=-0.16191 gamma_pmp=-0.406 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.805923767433), ('Io', 1e-15), ('Rs', 0.28552486187845305), ('Rsh', 277.24488768449186), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=42.5 imp=10.23 isc=11.05 voc=51.2 alpha_isc=0.002873 beta_voc=-0.157696 gamma_pmp=-0.398 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.805923767433), ('Io', 1e-15), ('Rs', 0.28552486187845305), ('Rsh', 277.24488768449186), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=42.8 imp=10.16 isc=10.88 voc=51.9 alpha_isc=0.0046784 beta_voc=-0.157257 gamma_pmp=-0.399 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.921534872944003), ('Io', 1e-15), ('Rs', 0.2824043715846994), ('Rsh', 273.02459990721474), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.6 imp=9.98 isc=10.56 voc=52.6 alpha_isc=0.0064416 beta_voc=-0.150436 gamma_pmp=-0.358 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.091236933365002), ('Io', 1e-15), ('Rs', 0.35635018495684345), ('Rsh', 241.98844532452358), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=42.8 imp=10.16 isc=10.88 voc=51.9 alpha_isc=0.0079424 beta_voc=-0.149472 gamma_pmp=-0.437 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.091236933365002), ('Io', 1e-15), ('Rs', 0.35635018495684345), ('Rsh', 241.98844532452358), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.7 imp=10.08 isc=10.77 voc=51.7 alpha_isc=0.0050619 beta_voc=-0.162855 gamma_pmp=-0.419 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 10.047656078955999), ('Io', 1e-15), ('Rs', 0.2793513513513514), ('Rsh', 265.42767689692374), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.9 imp=10.02 isc=10.68 voc=51.9 alpha_isc=0.0049128 beta_voc=-0.156738 gamma_pmp=-0.385 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.227868239878), ('Io', 1e-15), ('Rs', 0.3515815085158151), ('Rsh', 236.1261031787327), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.7 imp=10.08 isc=10.77 voc=51.7 alpha_isc=0.0059235 beta_voc=-0.166474 gamma_pmp=-0.391 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.227868239878), ('Io', 1e-15), ('Rs', 0.3515815085158151), ('Rsh', 236.1261031787327), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=42.6 imp=10.32 isc=11.14 voc=51.3 alpha_isc=0.0028964 beta_voc=-0.158004 gamma_pmp=-0.398 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 10.142246983465), ('Io', 1e-15), ('Rs', 0.2763636363636364), ('Rsh', 268.5930075357625), ('Adj', 0.0)]"
Jinko Solar Co._ Ltd,Mono-c-Si,-33,{ celltype=mono vmp=43.1 imp=10.22 isc=10.99 voc=51.5 alpha_isc=0.0035168 beta_voc=-0.162225 gamma_pmp=-0.406 n_ser=26 t_ref=25 },26,P,0.0,"[('a', 0.1), ('Il', 9.122767234868), ('Io', 1e-15), ('Rs', 0.3610978520286398), ('Rsh', 322.56673255461925), ('Adj', 0.0)]"
