Manufacturer,Model,Technology,Message,Parameters,Nser
Jinko Solar Co._ Ltd,JKM535M-7RL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=43.4 imp=12.34 isc=13.06 voc=53 alpha_isc=0.0080972 beta_voc=-0.14363 gamma_pmp=-0.371 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM535M-7RL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=43.5 imp=12.31 isc=12.92 voc=53 alpha_isc=0.0086564 beta_voc=-0.14098 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM540M-7RL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=43.6 imp=12.39 isc=13 voc=53.1 alpha_isc=0.00871 beta_voc=-0.141246 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM540M-7RL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=43.5 imp=12.42 isc=13.13 voc=53.1 alpha_isc=0.0081406 beta_voc=-0.143901 gamma_pmp=-0.371 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM540M-7RL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=43.6 imp=12.39 isc=13 voc=53.1 alpha_isc=0.00871 beta_voc=-0.141246 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM545M-7RL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=43.7 isc=13.08 imp=12.47 beta_voc=-0.141512 voc=53.2 alpha_isc=0.0087636 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM545M-7RL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=43.6 isc=13.2 imp=12.5 beta_voc=-0.144172 voc=53.2 alpha_isc=0.008184 gamma_pmp=-0.371 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM545M-7RL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=43.7 isc=13.08 imp=12.47 beta_voc=-0.141512 voc=53.2 alpha_isc=0.0087636 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM550M-7RL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=43.8 isc=13.17 imp=12.55 beta_voc=-0.141778 voc=53.3 alpha_isc=0.0088239 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM550M-7RL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=43.7 isc=13.27 imp=12.58 beta_voc=-0.144443 voc=53.3 alpha_isc=0.0082274 gamma_pmp=-0.371 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM550M-7RL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=43.8 isc=13.17 imp=12.55 beta_voc=-0.141778 voc=53.3 alpha_isc=0.0088239 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM555M-7RL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44 isc=13.26 imp=12.63 beta_voc=-0.142044 voc=53.4 alpha_isc=0.0088842 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM555M-7RL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=43.8 isc=13.34 imp=12.66 beta_voc=-0.144714 voc=53.4 alpha_isc=0.0082708 gamma_pmp=-0.371 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM555M-7RL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44 isc=13.26 imp=12.63 beta_voc=-0.142044 voc=53.4 alpha_isc=0.0088842 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM560M-7RL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44.1 isc=13.35 imp=12.71 beta_voc=-0.14231 voc=53.5 alpha_isc=0.0089445 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM560M-7RL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44 isc=13.41 imp=12.74 beta_voc=-0.144714 voc=53.4 alpha_isc=0.0083142 gamma_pmp=-0.371 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM560M-7RL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44.1 isc=13.35 imp=12.71 beta_voc=-0.14231 voc=53.5 alpha_isc=0.0089445 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM565M-7RL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44.2 isc=13.44 imp=12.79 beta_voc=-0.142576 voc=53.6 alpha_isc=0.0090048 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM565M-7RL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44.1 isc=13.48 imp=12.82 beta_voc=-0.144985 voc=53.5 alpha_isc=0.0083576 gamma_pmp=-0.371 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM565M-7RL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44.2 isc=13.44 imp=12.79 beta_voc=-0.142576 voc=53.6 alpha_isc=0.0090048 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM570M-7RL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44.3 isc=13.52 imp=12.87 beta_voc=-0.142842 voc=53.7 alpha_isc=0.0090584 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM570M-7RL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44.2 isc=13.55 imp=12.9 beta_voc=-0.145256 voc=53.6 alpha_isc=0.008401 gamma_pmp=-0.371 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM570M-7RL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44.3 isc=13.52 imp=12.87 beta_voc=-0.142842 voc=53.7 alpha_isc=0.0090584 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM575M-7RL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44.4 isc=13.61 imp=12.95 beta_voc=-0.143108 voc=53.8 alpha_isc=0.0091187 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM575M-7RL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44.3 isc=13.62 imp=12.98 beta_voc=-0.145527 voc=53.7 alpha_isc=0.0084444 gamma_pmp=-0.371 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM575M-7RL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44.4 isc=13.61 imp=12.95 beta_voc=-0.143108 voc=53.8 alpha_isc=0.0091187 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM580M-7RL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44.5 isc=13.68 imp=13.03 beta_voc=-0.143374 voc=53.9 alpha_isc=0.0091656 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM580M-7RL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44.4 isc=13.7 imp=13.06 beta_voc=-0.145798 voc=53.8 alpha_isc=0.008494 gamma_pmp=-0.371 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM580M-7RL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44.5 isc=13.68 imp=13.03 beta_voc=-0.143374 voc=53.9 alpha_isc=0.0091656 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM585M-7RL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44.6 isc=13.75 imp=13.11 beta_voc=-0.14364 voc=54 alpha_isc=0.0092125 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM585M-7RL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44.5 isc=13.78 imp=13.14 beta_voc=-0.146069 voc=53.9 alpha_isc=0.0085436 gamma_pmp=-0.371 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM585M-7RL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44.6 isc=13.75 imp=13.11 beta_voc=-0.14364 voc=54 alpha_isc=0.0092125 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM590M-7RL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44.7 isc=13.81 imp=13.19 beta_voc=-0.143906 voc=54.1 alpha_isc=0.0092527 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM590M-7RL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44.6 isc=13.86 imp=13.22 beta_voc=-0.14634 voc=54 alpha_isc=0.0085932 gamma_pmp=-0.371 n_ser=26 t_ref=25 },26
Jinko Solar Co._ Ltd,JKM590M-7RL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=44.7 isc=13.81 imp=13.19 beta_voc=-0.143906 voc=54.1 alpha_isc=0.0092527 gamma_pmp=-0.369 n_ser=26 t_ref=25 },26
CSI Solar Co._ Ltd.,CS3K-290MS,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=32.1 imp=9.04 isc=9.65 voc=38.9 alpha_isc=0.00346435 beta_voc=-0.11351 gamma_pmp=-0.3869 n_ser=3 t_ref=25 },3
CSI Solar Co._ Ltd.,CS3K-295MS,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=32.3 imp=9.14 isc=9.73 voc=39.1 alpha_isc=0.00349307 beta_voc=-0.114094 gamma_pmp=-0.3869 n_ser=3 t_ref=25 },3
CSI Solar Co._ Ltd.,CS3K-300MS,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=32.5 imp=9.24 isc=9.82 voc=39.3 alpha_isc=0.00352538 beta_voc=-0.114677 gamma_pmp=-0.3869 n_ser=3 t_ref=25 },3
CSI Solar Co._ Ltd.,CS3K-305MS,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=32.7 isc=9.9 imp=9.33 beta_voc=-0.115261 voc=39.5 alpha_isc=0.0035541 gamma_pmp=-0.3869 n_ser=3 t_ref=25 },3
CSI Solar Co._ Ltd.,CS3K-310MS,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=32.9 isc=9.98 imp=9.43 beta_voc=-0.115845 voc=39.7 alpha_isc=0.00358282 gamma_pmp=-0.3869 n_ser=3 t_ref=25 },3
CSI Solar Co._ Ltd.,CS3K-315MS,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=33.1 isc=10.06 imp=9.52 beta_voc=-0.116428 voc=39.9 alpha_isc=0.00361154 gamma_pmp=-0.3869 n_ser=3 t_ref=25 },3
CSI Solar Co._ Ltd.,CS3U-350MS,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=38.8 isc=9.53 imp=9.03 beta_voc=-0.135979 voc=46.6 alpha_isc=0.00342127 gamma_pmp=-0.3869 n_ser=3 t_ref=25 },3
CSI Solar Co._ Ltd.,CS3U-355MS,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=39 isc=9.61 imp=9.11 beta_voc=-0.136562 voc=46.8 alpha_isc=0.00344999 gamma_pmp=-0.3869 n_ser=3 t_ref=25 },3
CSI Solar Co._ Ltd.,CS3U-360MS,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=39.2 isc=9.69 imp=9.19 beta_voc=-0.137146 voc=47 alpha_isc=0.00347871 gamma_pmp=-0.3869 n_ser=3 t_ref=25 },3
CSI Solar Co._ Ltd.,CS3U-365MS,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=39.4 imp=9.27 isc=9.77 voc=47.2 alpha_isc=0.00350743 beta_voc=-0.13773 gamma_pmp=-0.3869 n_ser=3 t_ref=25 },3
CSI Solar Co._ Ltd.,CS3U-370MS,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=39.6 imp=9.35 isc=9.85 voc=47.4 alpha_isc=0.00353615 beta_voc=-0.138313 gamma_pmp=-0.3869 n_ser=3 t_ref=25 },3
CSI Solar Co._ Ltd.,CS3U-375MS,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=39.8 imp=9.43 isc=9.93 voc=47.6 alpha_isc=0.00356487 beta_voc=-0.138897 gamma_pmp=-0.3869 n_ser=3 t_ref=25 },3
Seraphim Energy Group Inc.,SEG-E11B-315,Multi-c-Si,"""could not solve, check inputs""",{ celltype=multi vmp=36.4 isc=8.96 imp=8.66 beta_voc=-0.1341 voc=44.7 alpha_isc=0.00896 gamma_pmp=-0.439 n_ser=340 t_ref=25 },340
Solaria Corporation,Solaria PowerXT-350R-PD,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=38.8 isc=9.49 imp=9.02 beta_voc=-0.145351 voc=47.1 alpha_isc=0.00461214 gamma_pmp=-0.4201 n_ser=36 t_ref=25 },36
Solaria Corporation,Solaria PowerXT-355R-PD-L,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=39.1 isc=9.53 imp=9.09 beta_voc=-0.146419 voc=47.4 alpha_isc=0.00463158 gamma_pmp=-0.4202 n_ser=36 t_ref=25 },36
Solaria Corporation,Solaria PowerXT-360R-PD,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=39.5 isc=9.56 imp=9.13 beta_voc=-0.147202 voc=47.7 alpha_isc=0.00464616 gamma_pmp=-0.4201 n_ser=36 t_ref=25 },36
Solaria Corporation,Solaria PowerXT-360R-PD-L,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=39.5 isc=9.56 imp=9.13 beta_voc=-0.147345 voc=47.7 alpha_isc=0.00464616 gamma_pmp=-0.4202 n_ser=36 t_ref=25 },36
Solaria Corporation,Solaria PowerXT-365R-AC,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=39.9 isc=9.58 imp=9.16 beta_voc=-0.14832 voc=48 alpha_isc=0.0046942 gamma_pmp=-0.42 n_ser=36 t_ref=25 },36
Solaria Corporation,Solaria PowerXT-365R-PD,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=39.9 isc=9.58 imp=9.16 beta_voc=-0.14832 voc=48 alpha_isc=0.0046942 gamma_pmp=-0.42 n_ser=36 t_ref=25 },36
Solaria Corporation,Solaria PowerXT-365R-PD-L,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=39.9 isc=9.58 imp=9.16 beta_voc=-0.148272 voc=48 alpha_isc=0.00465588 gamma_pmp=-0.4202 n_ser=36 t_ref=25 },36
Solaria Corporation,Solaria PowerXT-370R-PD,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.2 isc=9.6 imp=9.2 beta_voc=-0.156009 voc=48.3 alpha_isc=0.004704 gamma_pmp=-0.435 n_ser=36 t_ref=25 },36
Solaria Corporation,Solaria PowerXT-375R-PD,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.6 isc=9.65 imp=9.24 beta_voc=-0.157301 voc=48.7 alpha_isc=0.0047285 gamma_pmp=-0.435 n_ser=36 t_ref=25 },36
Tainergy Tech,TKSE-14501,Multi-c-Si,"""could not solve, check inputs""",{ celltype=multi vmp=19.69 isc=8.5 imp=7.38 beta_voc=-0.0735468 voc=22.4 alpha_isc=0.00467092 gamma_pmp=-0.459499 n_ser=36 t_ref=25 },36
Solaria Corporation,Solaria PowerXT-335R-BD,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=38.4 isc=9.32 imp=8.73 beta_voc=-0.1401 voc=46.7 alpha_isc=0 gamma_pmp=-0.42 n_ser=360 t_ref=25 },360
Solaria Corporation,Solaria PowerXT-355R-BD,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=39.5 isc=9.48 imp=8.99 beta_voc=-0.1431 voc=47.7 alpha_isc=0 gamma_pmp=-0.42 n_ser=360 t_ref=25 },360
Solaria Corporation,Solaria PowerXT-395R-PM-AC,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=42.1 isc=9.78 imp=9.38 beta_voc=-0.165789 voc=50.7 alpha_isc=0.0050856 gamma_pmp=-0.43 n_ser=38 t_ref=25 },38
Solaria Corporation,Solaria PowerXT-400R-PM,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=42.4 isc=9.82 imp=9.41 beta_voc=-0.167097 voc=51.1 alpha_isc=0.0051064 gamma_pmp=-0.43 n_ser=38 t_ref=25 },38
Solaria Corporation,Solaria PowerXT-400R-PM-AC,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=42.4 isc=9.82 imp=9.41 beta_voc=-0.167097 voc=51.1 alpha_isc=0.0051064 gamma_pmp=-0.43 n_ser=38 t_ref=25 },38
Solaria Corporation,Solaria PowerXT-405R-PM,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=42.8 isc=9.85 imp=9.46 beta_voc=-0.168078 voc=51.4 alpha_isc=0.005122 gamma_pmp=-0.43 n_ser=38 t_ref=25 },38
Solaria Corporation,Solaria PowerXT-410R-PM-AC,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=43.2 isc=9.87 imp=9.5 beta_voc=-0.169059 voc=51.7 alpha_isc=0.0051324 gamma_pmp=-0.43 n_ser=38 t_ref=25 },38
Solaria Corporation,Solaria PowerXT-415R-PM,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=43.5 isc=9.92 imp=9.55 beta_voc=-0.170367 voc=52.1 alpha_isc=0.0051584 gamma_pmp=-0.43 n_ser=38 t_ref=25 },38
Solaria Corporation,Solaria PowerXT-420R-PM-AC,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=43.8 isc=9.94 imp=9.6 beta_voc=-0.171348 voc=52.4 alpha_isc=0.0051688 gamma_pmp=-0.43 n_ser=38 t_ref=25 },38
Seraphim Energy Group Inc.,SEG-E11A-355,Multi-c-Si,"""could not solve, check inputs""",{ celltype=multi vmp=35.7 isc=10.29 imp=9.95 beta_voc=-0.1756 voc=43.9 alpha_isc=0.01029 gamma_pmp=-0.451 n_ser=408 t_ref=25 },408
Seraphim Energy Group Inc.,SEG-E01A-360,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=35.6 isc=10.45 imp=10.12 beta_voc=-0.1311 voc=43.7 alpha_isc=0.01045 gamma_pmp=-0.459 n_ser=408 t_ref=25 },408
Seraphim Energy Group Inc.,SEG-E11A-360,Multi-c-Si,"""could not solve, check inputs""",{ celltype=multi vmp=35.85 isc=10.39 imp=10.05 beta_voc=-0.1764 voc=44.1 alpha_isc=0.01039 gamma_pmp=-0.451 n_ser=408 t_ref=25 },408
Tainergy Tech,TKSD-17001,Multi-c-Si,"""could not solve, check inputs""",{ celltype=multi vmp=22.82 isc=8.24 imp=7.46 beta_voc=-0.0855967 voc=26.07 alpha_isc=0.00452804 gamma_pmp=-0.459499 n_ser=42 t_ref=25 },42
Tainergy Tech,TKSC-19501,Multi-c-Si,"""could not solve, check inputs""",{ celltype=multi vmp=25.84 isc=8.38 imp=7.56 beta_voc=-0.0977779 voc=29.78 alpha_isc=0.00460498 gamma_pmp=-0.459499 n_ser=48 t_ref=25 },48
Topsun Co Ltd,TSH-S450SB2BK(X)5,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=52.54 isc=9.01 imp=8.56 beta_voc=-0.117793 voc=63.16 alpha_isc=0.007208 gamma_pmp=-0.485 n_ser=50 t_ref=25 },50
Topsun Co Ltd,TSH-S455SB2BK(X)5,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=52.65 isc=9.09 imp=8.64 beta_voc=-0.118036 voc=63.29 alpha_isc=0.007272 gamma_pmp=-0.485 n_ser=50 t_ref=25 },50
Topsun Co Ltd,TSH-S460SB2BK(X)5,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=52.75 isc=9.17 imp=8.72 beta_voc=-0.11826 voc=63.41 alpha_isc=0.007336 gamma_pmp=-0.485 n_ser=50 t_ref=25 },50
Topsun Co Ltd,TSH-S465SB2BK(X)5,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=52.84 isc=9.25 imp=8.8 beta_voc=-0.118465 voc=63.52 alpha_isc=0.0074 gamma_pmp=-0.485 n_ser=50 t_ref=25 },50
Topsun Co Ltd,TSH-S470SB2BK(X)5,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=52.95 isc=9.34 imp=8.88 beta_voc=-0.118707 voc=63.65 alpha_isc=0.007472 gamma_pmp=-0.485 n_ser=50 t_ref=25 },50
Topsun Co Ltd,TSH-S475SB2BK(X)5,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=53.01 isc=9.42 imp=8.96 beta_voc=-0.118838 voc=63.72 alpha_isc=0.007536 gamma_pmp=-0.485 n_ser=50 t_ref=25 },50
Topsun Co Ltd,TSH-S480SB2BK(X)5,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=53.09 isc=9.51 imp=9.06 beta_voc=-0.119006 voc=63.81 alpha_isc=0.007608 gamma_pmp=-0.485 n_ser=50 t_ref=25 },50
Topsun Co Ltd,TSH-S485SB2BK(X)5,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=53.16 isc=9.59 imp=9.12 beta_voc=-0.119173 voc=63.9 alpha_isc=0.007672 gamma_pmp=-0.485 n_ser=50 t_ref=25 },50
Topsun Co Ltd,TSH-S490SB2BK(X)5,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=53.22 isc=9.68 imp=9.21 beta_voc=-0.119304 voc=63.97 alpha_isc=0.007744 gamma_pmp=-0.485 n_ser=50 t_ref=25 },50
Topsun Co Ltd,TOP CLASS 495,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=53.28 isc=9.77 imp=9.29 beta_voc=-0.105683 voc=64.05 alpha_isc=0.005862 gamma_pmp=-0.467 n_ser=50 t_ref=25 },50
Topsun Co Ltd,TOP CLASS 500,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=53.33 isc=9.86 imp=9.37 beta_voc=-0.105782 voc=64.11 alpha_isc=0.005916 gamma_pmp=-0.467 n_ser=50 t_ref=25 },50
Topsun Co Ltd,TOP CLASS 505,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=53.38 isc=9.95 imp=9.46 beta_voc=-0.105881 voc=64.17 alpha_isc=0.00597 gamma_pmp=-0.467 n_ser=50 t_ref=25 },50
Topsun Co Ltd,TOP CLASS 510,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=53.43 isc=10.04 imp=9.55 beta_voc=-0.105963 voc=64.22 alpha_isc=0.006024 gamma_pmp=-0.467 n_ser=50 t_ref=25 },50
Topsun Co Ltd,TOP CLASS 515,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=53.46 isc=10.13 imp=9.63 beta_voc=-0.106046 voc=64.27 alpha_isc=0.006078 gamma_pmp=-0.467 n_ser=50 t_ref=25 },50
Sunny International Power,SPM-220PB203,Multi-c-Si,"""could not solve, check inputs""",{ celltype=multi vmp=26.8 isc=8.25 imp=8.22 beta_voc=-0.118002 voc=33.4 alpha_isc=0.00690525 gamma_pmp=-0.442 n_ser=54 t_ref=25 },54
China Sunergy (Nanjing),CSUN275-60P,Multi-c-Si,"""could not solve, check inputs""",{ celltype=multi vmp=38 imp=8.91 isc=9.15 voc=38 alpha_isc=0.00447435 beta_voc=-0.125514 gamma_pmp=-0.4375 n_ser=60 t_ref=25 },60
Hanwha Q CELLS,Q.PEAK G4.1/ Max 300,Multi-c-Si,"""could not solve, check inputs""",{ celltype=multi vmp=32.41 isc=9.77 imp=9.26 beta_voc=-0.1015 voc=35 alpha_isc=0.0042988 gamma_pmp=-0.408 n_ser=60 t_ref=25 },60
Hanwha Q CELLS,Q.PEAK G4.1/ Max 305,Multi-c-Si,"""could not solve, check inputs""",{ celltype=multi vmp=32.62 isc=9.84 imp=9.35 beta_voc=-0.1015 voc=35 alpha_isc=0.0043296 gamma_pmp=-0.408 n_ser=60 t_ref=25 },60
Jinko Solar Co._ Ltd,JKMS260M-60B-MX,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=29.4 imp=8.86 isc=12 voc=35 alpha_isc=0.00828 beta_voc=-0.1078 gamma_pmp=-0.417 n_ser=60 t_ref=25 },60
Jinko Solar Co._ Ltd,JKMS265M-60B-MX,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=29.6 imp=8.96 isc=12 voc=35 alpha_isc=0.00828 beta_voc=-0.1078 gamma_pmp=-0.417 n_ser=60 t_ref=25 },60
Jinko Solar Co._ Ltd,JKMS265PP-60-MX,Multi-c-Si,"""could not solve, check inputs""",{ celltype=multi vmp=29.8 imp=8.88 isc=12 voc=35 alpha_isc=0.0078 beta_voc=-0.11375 gamma_pmp=-0.426 n_ser=60 t_ref=25 },60
Jinko Solar Co._ Ltd,JKMS270M-60B-MX,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=29.8 imp=9.07 isc=12 voc=35 alpha_isc=0.00828 beta_voc=-0.1078 gamma_pmp=-0.417 n_ser=60 t_ref=25 },60
Jinko Solar Co._ Ltd,JKMS270M-60-MX,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=29.8 imp=9.07 isc=12 voc=35 alpha_isc=0.0078 beta_voc=-0.1078 gamma_pmp=-0.409 n_ser=60 t_ref=25 },60
Jinko Solar Co._ Ltd,JKMS270PP-60-MX,Multi-c-Si,"""could not solve, check inputs""",{ celltype=multi vmp=30.1 imp=8.97 isc=12 voc=35 alpha_isc=0.0078 beta_voc=-0.11375 gamma_pmp=-0.426 n_ser=60 t_ref=25 },60
Jinko Solar Co._ Ltd,JKMS275M-60B-MX,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=30 imp=9.17 isc=12 voc=35 alpha_isc=0.00828 beta_voc=-0.1078 gamma_pmp=-0.417 n_ser=60 t_ref=25 },60
Jinko Solar Co._ Ltd,JKMS275M-60-MX,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=30 imp=9.17 isc=12 voc=35 alpha_isc=0.0078 beta_voc=-0.1078 gamma_pmp=-0.409 n_ser=60 t_ref=25 },60
Jinko Solar Co._ Ltd,JKMS275PP-60-MX,Multi-c-Si,"""could not solve, check inputs""",{ celltype=multi vmp=30.5 imp=9.06 isc=12 voc=35 alpha_isc=0.0078 beta_voc=-0.11375 gamma_pmp=-0.426 n_ser=60 t_ref=25 },60
Jinko Solar Co._ Ltd,JKMS280M-60B-MX,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=30.2 imp=9.28 isc=12 voc=35 alpha_isc=0.00828 beta_voc=-0.1078 gamma_pmp=-0.417 n_ser=60 t_ref=25 },60
