Name,Vac,Pso,Paco,Pdco,Vdco,C0,C2,C1,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high
Chint Power Systems America: CPS SCE4KTL-O US [208V] 208V [CEC 2018],208,22.0681,3690,3792.55,360,-3.53E-06,0.000790759,5.11E-06,-0.000436408,0.21,470,10.5349,100,470
Chint Power Systems America: CPS SCE4KTL-O US [240V] 240V [CEC 2018],240,22.3227,3980,4083.11,360,-1.70E-06,-0.000994835,-2.20E-05,-0.00355877,0.16,450,11.342,100,450
Chint Power Systems America: CPS SCE4KTL-O US [277V] 277V [CEC 2018],277,30.9639,3980,4076.24,360,-3.42E-06,-0.000824447,-2.64E-05,-0.000306419,0.11,450,11.3229,100,450
Chint Power Systems America: CPS SCE5KTL-O US  (208V) 208V [CEC 2016],208,26.9075,4470,4597.43,360,-3.08E-06,0.00090282,7.10E-06,-0.000545948,0.07,470,0.00951064,100,470
Chint Power Systems America: CPS SCE5KTL-O US  (240V) 240V [CEC 2016],240,24.6776,4830,4958.94,360,-2.05E-06,-0.000345867,-2.29E-05,-0.00117113,0.12,450,0.0107333,100,450
Chint Power Systems America: CPS SCE5KTL-O US  (277V) 277V [CEC 2016],277,28.9288,4830,4947.91,360,-1.82E-06,-0.00169112,-2.85E-05,-0.000533341,0.09,450,0.0107333,100,450
Chint Power Systems America: CPS SCE5KTL-O US (208V) 208V [CEC 2012],208,23.8652608,4470,4594.769126,359.0053333,-3.19E-06,2.34E-03,1.93E-05,-1.60E-03,0.07,600,26,200,550
Chint Power Systems America: CPS SCE5KTL-O US [208V] 208V [CEC 2018],208,26.9075,4470,4597.43,360,-3.08E-06,0.00090282,7.10E-06,-0.000545948,0.07,470,12.7706,100,470
Chint Power Systems America: CPS SCE5KTL-O US [240V] 240V [CEC 2018],240,24.6776,4830,4958.94,360,-2.05E-06,-0.000345867,-2.29E-05,-0.00117113,0.12,450,13.7748,100,450
Chint Power Systems America: CPS SCE5KTL-O US [277V] 277V [CEC 2018],277,28.9288,4830,4947.91,360,-1.82E-06,-0.00169112,-2.85E-05,-0.000533341,0.09,450,13.7442,100,450
Chint Power Systems America: CPS SCE6KTL-O US  (208V) 208V [CEC 2016],208,28.7384,5680,5857.65,360,-2.78E-06,0.00173774,4.94E-06,0.000291613,0.11,470,0.0127234,100,470
Chint Power Systems America: CPS SCE6KTL-O US  (240V) 240V [CEC 2016],240,35.4014,6000,6158.38,360,-1.92E-06,-0.00117792,-2.57E-05,0.000465607,0.07,450,0.0133333,100,450
Chint Power Systems America: CPS SCE6KTL-O US  (277V) 277V [CEC 2016],277,28.4963,6010,6184.18,360,-2.39E-06,0.000300694,-2.08E-05,0.000470627,0.08,450,0.0133556,100,450
Chint Power Systems America: CPS SCE6KTL-O US [208V] 208V [CEC 2018],208,28.7384,5680,5857.65,360,-2.78E-06,0.00173774,4.94E-06,0.000291613,0.11,470,16.2713,100,470
Chint Power Systems America: CPS SCE6KTL-O US [240V] 240V [CEC 2018],240,35.4014,6000,6158.38,360,-1.92E-06,-0.00117792,-2.57E-05,0.000465607,0.07,450,17.1066,100,450
Chint Power Systems America: CPS SCE6KTL-O US [277V] 277V [CEC 2018],277,28.4963,6010,6184.18,360,-2.39E-06,0.000300694,-2.08E-05,0.000470627,0.08,450,17.1783,100,450
Chint Power Systems America: CPS SCE7KTL-O US  (208V) 208V [CEC 2016],208,26.0347,6950,7203.13,360,-2.62E-06,0.00146114,1.92E-06,-0.000509409,0.09,470,0.0147872,100,470
Chint Power Systems America: CPS SCE7KTL-O US  (240V) 240V [CEC 2016],240,29.4368,6920,7126.24,360,-1.80E-06,0.000265795,-2.62E-05,-0.00115737,0.17,450,0.0153778,100,450
Chint Power Systems America: CPS SCE7KTL-O US  (277V) 277V [CEC 2016],277,29.9981,7010,7219.11,360,-1.98E-06,-0.000720234,-2.93E-05,-0.000752061,0.02,450,0.0155778,100,450
Chint Power Systems America: CPS SCE7KTL-O US [208V] 208V [CEC 2018],208,26.0347,6950,7203.13,360,-2.62E-06,0.00146114,1.92E-06,-0.000509409,0.09,470,20.0087,100,470
Chint Power Systems America: CPS SCE7KTL-O US [240V] 240V [CEC 2018],240,29.4368,6920,7126.24,360,-1.80E-06,0.000265795,-2.62E-05,-0.00115737,0.17,450,19.7951,100,450
Chint Power Systems America: CPS SCE7KTL-O US [277V] 277V [CEC 2018],277,29.9981,7010,7219.11,360,-1.98E-06,-0.000720234,-2.93E-05,-0.000752061,0.02,450,20.0531,100,450
Chint Power Systems America: CPS SCH100KTL-DO/US-600 [600V] 600V [CEC 2018],600,115.16774,100000,101612.6641,1000,-7.39E-08,0.001845,0.000018,0.000272,4.5,1300,101.612664,870,1300
Chint Power Systems America: CPS SCH125KTL-DO/US-600 [600V] 600V [CEC 2018],600,142.820389,125000,127274.2109,1000,-8.74E-08,0.001631,0.000019,0.000388,4.9,1300,127.274211,870,1300
"Chint Power Systems: CPS SC14KTL-DO-xx-208, xx is US or CA 208V [CEC 2013]",208,42.56388106,14000,14671.79267,385.5313981,-1.41E-06,2.45E-03,-2.96E-05,2.09E-04,4,600,50,300,540
"Chint Power Systems: CPS SC20KTL-DO-xx-480, xx is US or CA 480V [CEC 2013]",480,67.88284212,20000,20657.73724,480.1196481,-6.62E-07,-4.71E-04,-6.35E-05,-3.74E-03,2,600,70,300,550
Chint Solar Zhejiang: CHPI 23KTL-US 480V [CEC 2013],480,56.08090091,23000,23433.00451,718.1666667,-3.43E-07,3.66E-04,-3.61E-05,9.26E-04,1,1000,54,480,800
Chint Solar Zhejiang: CHPI 28KTL-US 480V [CEC 2013],480,54.97958878,28000,28567.27168,721.9698413,-3.49E-07,-1.01E-04,-3.72E-05,-1.56E-05,0.9,1000,64,500,800
Chint Solar Zhejiang: CHPI 6KTL-US (208V) 208V [CEC 2014],208,37.75574983,5500,5703.047226,379.5427381,-3.95E-06,-3.41E-04,-4.88E-05,-7.68E-04,1,550,32,200,470
Chint Solar Zhejiang: CHPI 6KTL-US (240V) 240V [CEC 2014],240,36.99441467,6000,6187.102703,379.7206349,-2.99E-06,-6.73E-04,-5.33E-05,-1.71E-03,1,550,32,200,470
Chint Solar Zhejiang: CHPI 6KTL-US [208V] 208V [CEC 2018],208,36.6961,5500,5698.26,380,-3.83E-06,-0.000347898,-3.47E-05,-0.000584445,1,470,14.9954,100,470
Chint Solar Zhejiang: CHPI 6KTL-US [240V] 240V [CEC 2018],240,36.0885,6000,6182.44,380,-2.92E-06,-0.000593032,-3.96E-05,-0.0013788,1,470,16.2696,100,470
Chint Solar Zhejiang: CHPI14KTL-US 208V [CEC 2014],208,45.61340419,14000,14670.8555,385.5313981,-1.39E-06,3.59E-03,-3.10E-05,-6.03E-05,4,600,60,260,550
Chint Solar Zhejiang: CHPI20KTL-US 480V [CEC 2014],480,67.88284212,20000,20657.73724,480.1196481,-6.62E-07,-4.71E-04,-6.35E-05,-3.74E-03,2,600,70,300,550
Chint Solar Zhejiang: CHPI3KTL-US (208V) 208V [CEC 2014],208,20.61202689,2860,2973.649047,390.7334127,-8.53E-06,-9.15E-04,-6.02E-05,-9.21E-04,1,550,16,200,470
Chint Solar Zhejiang: CHPI3KTL-US (240V) 240V [CEC 2014],240,20.13113712,3000,3100.093501,389.9627778,-6.60E-06,-9.80E-04,-6.07E-05,-1.14E-03,1,550,16,200,470
Chint Solar Zhejiang: CHPI3KTL-US [208V] 208V [CEC 2018],208,20.4854,2860,2969.61,390,-8.05E-06,-0.000662713,-4.40E-05,-0.000687852,1,470,7.61439,100,470
Chint Solar Zhejiang: CHPI3KTL-US [240V] 240V [CEC 2018],240,19.0588,3000,3096.94,390,-6.15E-06,-0.000796703,-4.33E-05,-0.000770118,1,470,7.94086,100,470
Chint Solar Zhejiang: CHPI4KTL-US (208V) 208V [CEC 2014],208,26.59520052,3810,3950.261265,389.9521429,-5.94E-06,-7.67E-04,-6.13E-05,-1.35E-03,1,550,21,200,470
Chint Solar Zhejiang: CHPI4KTL-US (240V) 240V [CEC 2014],240,26.43853242,4020,4145.779712,390.6587302,-4.73E-06,-2.89E-04,-5.75E-05,-6.97E-04,1,550,21,200,470
Chint Solar Zhejiang: CHPI4KTL-US [208V] 208V [CEC 2018],208,26.4104,3810,3947.9,390,-6.05E-06,-0.000678322,-4.44E-05,-0.00101474,1,470,10.1228,100,470
Chint Solar Zhejiang: CHPI4KTL-US [240V] 240V [CEC 2018],240,26.1527,4020,4141.69,390,-4.56E-06,-0.000334655,-4.25E-05,-0.000725023,1,470,10.6197,100,470
Chint Solar Zhejiang: CHPI5KTL-US (208V) 208V [CEC 2014],208,25.78401973,4610,4788.780007,390.2851587,-5.97E-06,-8.50E-04,-6.40E-05,-1.02E-03,0.7,550,26,200,470
Chint Solar Zhejiang: CHPI5KTL-US (240V) 240V [CEC 2014],240,24.52366226,5000,5166.884308,389.8560317,-4.56E-06,-1.24E-03,-6.93E-05,-1.84E-03,1,550,26,200,470
Chint Solar Zhejiang: CHPI5KTL-US [208V] 208V [CEC 2018],208,25.1758,4610,4784.19,390,-5.91E-06,-0.000502611,-4.69E-05,-0.000597061,0.7,470,12.2672,100,470
Chint Solar Zhejiang: CHPI5KTL-US [240V] 240V [CEC 2018],240,23.5435,5000,5160.9,390,-4.27E-06,-0.000993661,-5.10E-05,-0.00157647,1,470,13.2331,100,470
Concept by US: Power Station PS247-05-180 [120V] 120V [CEC 2018],120,2.53213,5020,5414.17,310,-6.17E-06,0.067557,-2.44E-05,0.0045327,0,420,17.4651,210,420
Concept by US: Power Station PS247-05-180 310V [CEC 2016],310,0.88891,10080,10909.5,310,-3.18E-06,0.263204,-8.09E-05,0.00074183,0,420,0.024,210,420
Concept by US: Power Station PS247-10-180 [120V] 120V [CEC 2018],120,0.88891,10080,10909.5,310,-3.18E-06,0.263204,-8.09E-05,0.00074183,0,420,35.1919,210,420
Connect Renewable Energy: CE 4000 [240V] 240V [CEC 2018],240,50.1842,3000,3223.9,62,-1.65E-05,0.0110923,4.39E-05,-0.0146117,7,77,51.9983,54,77
Connect Renewable Energy: CE 4000 62V [CEC 2016],62,50.1842,3000,3223.9,62,-1.65E-05,0.0110923,4.39E-05,-0.0146117,7,77,0.038961,54,77
Connect Renewable Energy: CE4000 240V [CEC 2005],240,44.28561529,3000,3228.199124,61.88109524,-1.61E-05,1.38E-02,-2.02E-05,-0.019375205,7,100,65,54,77
Danfoss Solar: DLX 2.0 UL (208V) 208V [CEC 2013],208,13.61057079,2010,2080.978722,364.9173333,-4.74E-06,-5.63E-06,-1.33E-05,-4.61E-03,0.9,600,9.5,230,500
Danfoss Solar: DLX 2.0 UL (240V) 240V [CEC 2013],240,14.65342995,2010,2073.142128,375.0126667,-3.96E-06,-3.09E-05,-1.90E-05,-6.17E-03,0.97,600,9.5,230,500
Danfoss Solar: DLX 2.0 UL [208V] 208V [CEC 2018],208,15.2392,2010,2080.98,365,-6.17E-06,8.89E-05,-8.92E-06,-0.00175571,0.9,490,5.70133,100,490
Danfoss Solar: DLX 2.0 UL [240V] 240V [CEC 2018],240,16.0747,2010,2071.67,375,-4.51E-06,0.000397361,-1.17E-05,-0.00202438,0.97,490,5.52444,100,490
Danfoss Solar: DLX 2.9 UL (208V) 208V [CEC 2013],208,16.06997134,2910,3028.781289,365.2243333,-6.67E-06,7.05E-04,-2.99E-05,-2.65E-03,0.92,600,13.5,230,500
Danfoss Solar: DLX 2.9 UL (240V) 240V [CEC 2013],240,16.95742637,2900,3000.088561,374.9843333,-5.33E-06,7.40E-05,-3.75E-05,-3.90E-03,0.98,600,13.5,230,500
Danfoss Solar: DLX 2.9 UL [208V] 208V [CEC 2018],208,17.4307,2910,3026.31,365,-6.83E-06,0.000415931,-1.90E-05,-0.00146143,0.92,490,8.29125,100,490
Danfoss Solar: DLX 2.9 UL [240V] 240V [CEC 2018],240,18.2389,2900,2996.63,375,-5.36E-06,0.000382665,-2.36E-05,-0.00179744,0.98,490,7.99101,100,490
Danfoss Solar: DLX 3.8 UL (208V) 208V [CEC 2012],208,16.80449408,3810,3961.745446,359.9899,-5.27E-06,1.32E-03,-3.62E-05,-2.29E-03,0.77,600,18,230,500
Danfoss Solar: DLX 3.8 UL (240V) 240V [CEC 2012],240,17.64224872,3810,3944.740933,370.0807333,-4.66E-06,1.20E-03,-3.72E-05,-2.76E-03,0.9,600,18,230,500
Danfoss Solar: DLX 3.8 UL [208V] 208V [CEC 2018],208,18.2068,3810,3956.84,360,-5.04E-06,0.000628579,-2.50E-05,-0.00168145,0.77,500,10.9912,100,500
Danfoss Solar: DLX 3.8 UL [240V] 240V [CEC 2018],240,19.3692,3810,3940.77,370,-4.70E-06,0.000883859,-2.49E-05,-0.00145986,0.9,500,10.6507,100,500
Danfoss Solar: DLX 4.4 UL (208V) 208V [CEC 2012],208,17.46425573,4400,4592.787839,359.8819333,-5.52E-06,1.58E-03,-4.27E-05,-1.92E-03,0.8,600,21,250,500
Danfoss Solar: DLX 4.4 UL (240V) 240V [CEC 2012],240,17.86548366,4400,4566.512526,369.9030333,-4.64E-06,1.19E-03,-4.50E-05,-2.79E-03,0.97,600,21,250,500
Danfoss Solar: DLX 4.4 UL [208V] 208V [CEC 2018],208,18.3704,4400,4584.16,360,-5.02E-06,0.000799578,-3.09E-05,-0.00158114,0.8,500,12.7338,100,500
Danfoss Solar: DLX 4.4 UL [240V] 240V [CEC 2018],240,19.1166,4400,4560.44,370,-4.48E-06,0.000557398,-3.04E-05,-0.00195873,0.97,500,12.3255,100,500
Danfoss Solar: MLX 400V [400V] 400V [CEC 2018],400,97.214,59860,61130.8,630,-2.06E-07,0.00260575,2.70E-05,0.00050141,7.1,800,97.033,570,800
Danfoss Solar: MLX 400V 400V [CEC 2015],400,87.98307816,59859,61100.1404,629.2611283,-1.82E-07,3.40E-03,2.81E-05,1.12E-03,7.1,1000,150,570,800
Danfoss Solar: MLX 480V 480V [CEC 2014],480,115.2417061,60000,60967.13429,709.27585,-1.56E-07,2.86E-03,3.13E-05,1.43E-03,8.16,1000,110,685,800
Danfoss: MLX 480V [480V] 480V [CEC 2018],480,116.97,60000,60974.6,710,-1.59E-07,0.00281341,3.45E-05,0.0020613,8.16,800,85.8798,685,800
Danfoss: MLX 480V 480V [CEC 2016],480,116.97,60000,60974.6,710,-1.59E-07,0.00281341,3.45E-05,0.0020613,8.16,800,0.075,685,800
Darfon Electronics Corp : G32xxxxxx [208V] 208V [CEC 2018],208,2.355435,303,320.147217,27.5,-0.000133,0.015493,0.000172,-0.003359,0.014,37,11.641717,24,37
Darfon Electronics Corp : G32xxxxxx [240V] 240V [CEC 2018],240,2.403687,305,318.004761,27.5,-0.000091,0.019513,0.000294,0.001013,0.065,37,11.563809,24,37
Darfon Electronics Corp : G32xxxxxx [277V] 277V [CEC 2018],277,2.404271,305,317.991211,27.5,-0.000091,0.019476,0.000299,0.001378,0.065,37,11.563317,24,37
Darfon Electronics Corp : H5000x [240V] 240V [CEC 2018],240,51.171505,5074,5294.013184,360,-3.91E-06,-0.000773,-0.000038,-0.002091,0.43,380,14.705592,300,380
Darfon Electronics Corp : MIG240UL00 [240V] 240V [CEC 2018],240,2.065634,230,240.826935,35,-0.000041,0.011738,-0.00049,-0.04567,0.047,40,6.88077,27,40
Darfon Electronics Corp : MIG300UL00 [240V] 240V [CEC 2018],240,1.98469,250,261.341217,36,-0.000032,0.003698,-0.000421,-0.109478,0.089,40,7.259478,30,40
Darfon Electronics: G32xxxxxx [208V] 208V [CEC 2018],208,2.35543,303,320.147,27.5,-0.000133334,0.015493,0.000172441,-0.0033591,0.014,37,11.6417,24,37
Darfon Electronics: G32xxxxxx [240V] 240V [CEC 2018],240,2.40369,305,318.005,27.5,-9.13E-05,0.019513,0.000293651,0.00101321,0.065,37,11.5638,24,37
Darfon Electronics: G32xxxxxx [277V] 277V [CEC 2018],277,2.40427,305,317.991,27.5,-9.10E-05,0.0194759,0.000299356,0.00137807,0.065,37,11.5633,24,37
Darfon Electronics: G32xxxxxx 27.5V [CEC 2016],27.5,2.40369,305,318.005,27.5,-9.13E-05,0.019513,0.000293651,0.00101321,0.065,37,0.00837838,24,37
Darfon Electronics: H5000x [240V] 240V [CEC 2018],240,50.9746,5071,5291.37,360,-3.87E-06,-0.00124746,-3.86E-05,-0.00333423,0.43,380,14.6983,300,380
Darfon Electronics: MIG240UL00 [240V] 240V [CEC 2018],240,2.06563,230,240.827,35,-4.13E-05,0.0117382,-0.000489519,-0.04567,0.047,40,6.88077,27,40
Darfon Electronics: MIG240UL00 240V [CEC 2012],240,2.769949662,220,233.9503231,34.67808327,-1.46E-05,4.24E-03,-2.66E-04,-0.21770491,0.051,55,10,25,45
Darfon Electronics: MIG240UL00 240V [CEC 2013],240,2.119390161,228.8,239.6365785,34.66910553,-4.04E-05,8.13E-03,-5.19E-04,-6.47E-02,0.047,60,10,24,40
Darfon Electronics: MIG300UL00 (240V) 240V [CEC 2014],240,1.991565806,250,261.3893032,35.88008893,-2.85E-05,-3.29E-03,-4.71E-04,-0.168105516,0.089,60,10,24,40
Darfon Electronics: MIG300UL00 [240V] 240V [CEC 2018],240,1.98469,250,261.341,36,-3.18E-05,0.00369844,-0.000421142,-0.109478,0.089,40,7.25948,30,40
Delta Electronics Inc: M24U_XXX [480V] [SI1] 480V [CEC 2018],480,69.9414,26403,26885.2,710,-2.52E-07,-0.00120454,-2.74E-05,-0.000929858,2.6,830,37.8664,415,830
Delta Electronics Inc: M24U_XXX [480V] 480V [CEC 2018],480,69.9414,26403,26885.2,710,-2.52E-07,-0.00120454,-2.74E-05,-0.000929858,2.6,830,37.8664,415,830
Delta Electronics Inc: M28U_XXX [480V] [SI1] 480V [CEC 2018],480,69.9159,30709,31290.2,710,-2.66E-07,-0.00147268,-2.26E-05,-0.00143025,2.4,830,44.0708,485,830
Delta Electronics Inc: M28U_XXX [480V] 480V [CEC 2018],480,69.9159,30709,31290.2,710,-2.66E-07,-0.00147268,-2.26E-05,-0.00143025,2.4,830,44.0708,485,830
Delta Electronics Inc: M36U_XXX [480V] [SI1] 480V [CEC 2018],480,87.1853,39737,40561,710,-2.72E-07,-0.000814389,-1.42E-05,-0.000410415,2.9,830,57.1281,520,830
Delta Electronics Inc: M36U_XXX [480V] 480V [CEC 2018],480,87.1853,39737,40561,710,-2.72E-07,-0.000814389,-1.42E-05,-0.000410415,2.9,830,57.1281,520,830
Delta Electronics Inc: M42U_XXX [480V] [SI1] 480V [CEC 2018],480,79.7918,45972,46973.5,710,-2.46E-07,-0.00089429,-1.30E-05,-0.000687599,2.9,830,66.1599,545,830
Delta Electronics Inc: M42U_XXX [480V] 480V [CEC 2018],480,79.7918,45972,46973.5,710,-2.46E-07,-0.00089429,-1.30E-05,-0.000687599,2.9,830,66.1599,545,830
Delta Electronics Inc: M60U_XXX [480V] [SI1] 480V [CEC 2018],480,104.136,65470,66772.5,710,-1.68E-07,-0.00613926,-2.76E-05,-0.00352461,2.86303,800,94.0458,540,800
Delta Electronics Inc: M60U_XXX [480V] 480V [CEC 2018],480,104.136,65470,66772.5,710,-1.68E-07,-0.00613926,-2.76E-05,-0.00352461,2.86303,800,94.0458,540,800
Delta Electronics Inc: M80U_XXX [480V] [SI1] 480V [CEC 2018],480,71.2578,82764,84432.9,710,-1.30E-07,-0.00425433,-1.62E-05,-0.00102813,2.6,800,118.92,600,800
Delta Electronics Inc: M80U_XXX [480V] 480V [CEC 2018],480,71.2578,82764,84432.9,710,-1.30E-07,-0.00425433,-1.62E-05,-0.00102813,2.6,800,118.92,600,800
"Delta Electronics, Inc: DES10JB125K01 [480V] [SI1] 480V [CEC 2018]",480,681.142,125000,128849,900,-1.21E-07,0.00296241,1.59E-05,0.000809598,22.4,1000,143.166,750,1000
Delta Electronics: DDP-260AB XX 240V [CEC 2013],240,2.30113209,260,274.3364406,33.47288095,-1.11E-04,-1.52E-02,-1.83E-03,-0.101810272,0.2,59,10,25,50
Delta Electronics: Delta 15 TL 700V [CEC 2016],700,54.1023,15130,15419.5,700,-4.36E-07,-0.000657314,-2.64E-05,-0.000798942,0.82,800,0.0189125,420,800
Delta Electronics: Delta 20 TL 720V [CEC 2016],720,45.6798,20200,20548.9,720,-2.61E-07,-0.0021177,-2.98E-05,-0.00128544,0.82,800,0.02525,500,800
Delta Electronics: DES10JB125K01 [480V] 480V [CEC 2018],480,681.142395,125000,128848.9766,900,-1.21E-07,0.002962,0.000016,0.00081,22.4,1000,143.16553,750,1000
Delta Electronics: E6-TL-US [208V] 208V [CEC 2018],208,23.77594,4992,5139.503418,380,-3.29E-06,-0.00068,-0.00002,0.000042,1.86,480,13.525009,200,480
Delta Electronics: E6-TL-US [240V] 240V [CEC 2018],240,23.522163,5760,5916.688477,380,-2.52E-06,-0.001501,-0.000027,-0.000265,2.25,480,15.570233,200,480
Delta Electronics: E6-TL-US(AC) [208V] 208V [CEC 2018],208,20.225256,5000,5122.85498,400,-3.32E-06,0.003054,0.00002,-0.000294,1.85,480,12.807137,350,480
Delta Electronics: E6-TL-US(AC) [240V] 240V [CEC 2018],240,22.518921,5000,5100.94873,400,-3.05E-06,0.00236,3.76E-07,-0.001689,2.05,480,12.752372,350,480
Delta Electronics: E8-TL-US [208V] 208V [CEC 2018],208,28.608776,6656,6847.28125,380,-2.76E-06,0.000537,-5.92E-06,-0.000102,1.15,480,18.019161,270,480
Delta Electronics: E8-TL-US [240V] 240V [CEC 2018],240,31.145937,7680,7883.30127,380,-2.33E-06,-0.000683,-0.000022,-0.000912,1.19,480,20.74553,270,480
Delta Electronics: E8-TL-US(AC) [208V] 208V [CEC 2018],208,24.783318,6500,6656.658691,400,-2.55E-06,0.003209,0.000022,0.000369,1.91,480,16.641647,350,480
Delta Electronics: E8-TL-US(AC) [240V] 240V [CEC 2018],240,24.888699,6494,6622.84668,400,-1.98E-06,0.004146,0.000013,0.001552,2.1,480,16.557117,350,480
Delta Electronics: M24U_XXX [480V] 480V [CEC 2018],480,69.941391,26403,26885.16797,710,-2.52E-07,-0.001205,-0.000027,-0.00093,2.6,830,37.866434,415,830
Delta Electronics: M24U_XXX 720V [CEC 2016],720,52.2255,26403,26826.3,720,-3.72E-08,-0.00158342,-2.59E-05,-0.00247113,2.6,830,0.117229,415,830
Delta Electronics: M28U_XXX [480V] 480V [CEC 2018],480,69.915916,30709,31290.23438,710,-2.66E-07,-0.001473,-0.000023,-0.00143,2.4,830,44.070753,485,830
Delta Electronics: M28U_XXX 720V [CEC 2016],720,39.9106,30709,31224.6,720,-3.32E-08,-0.00161589,-2.05E-05,-0.00329489,2.4,830,0.11747,485,830
Delta Electronics: M36U_XXX [480V] 480V [CEC 2018],480,87.185257,39737,40560.95703,710,-2.72E-07,-0.000814,-0.000014,-0.00041,2.9,830,57.128108,520,830
Delta Electronics: M36U_XXX 720V [CEC 2016],720,86.4206,39739,40532.5,720,-2.56E-07,-0.000790918,-1.67E-05,-0.00067869,2.9,830,0.0478795,520,830
Delta Electronics: M42U_XXX [480V] 480V [CEC 2018],480,79.79184,45972,46973.52734,710,-2.46E-07,-0.000894,-0.000013,-0.000688,2.9,830,66.159898,545,830
Delta Electronics: M42U_XXX 720V [CEC 2016],720,66.6457,45972,46806,720,-1.84E-07,0.00308681,2.26E-05,0.00354534,2.9,830,0.0553855,545,830
Delta Electronics: M4-TL-US [208V] 208V [CEC 2018],208,24.397497,3330,3423.566406,380,-4.37E-06,-0.000288,-0.000036,7.01E-06,1.92,480,9.009385,180,480
Delta Electronics: M4-TL-US [240V] 240V [CEC 2018],240,20.599981,3840,3934.767578,380,-2.97E-06,-0.000909,-0.000038,-0.001159,2.03,480,10.354652,180,480
Delta Electronics: M5-TL-US [208V] 208V [CEC 2018],208,18.418777,4160,4273.337402,380,-3.63E-06,-0.000565,-0.000022,-0.000445,1.24,480,11.245625,220,480
Delta Electronics: M5-TL-US [240V] 240V [CEC 2018],240,19.355026,4860,4983.679688,380,-2.92E-06,-0.001552,-0.000034,-0.001224,1.26,480,13.114947,220,480
Delta Electronics: M60U_xxx  710V [CEC 2016],710,104.574,65470,66771.4,710,-1.68E-07,-0.00609882,-2.75E-05,-0.00349404,2.86303,800,0.0818375,540,800
Delta Electronics: M60U_XXX [480V] 480V [CEC 2018],480,104.135544,65470,66772.53125,710,-1.68E-07,-0.006139,-0.000028,-0.003525,2.86303,800,94.045819,540,800
Delta Electronics: M6-TL-US [208V] 208V [CEC 2018],208,23.973001,4990,5137.209961,380,-3.30E-06,-0.00063,-0.00002,0.000127,1.86,480,13.518974,200,480
Delta Electronics: M6-TL-US [240V] 240V [CEC 2018],240,23.763048,5760,5915.487305,380,-2.49E-06,-0.001481,-0.000028,-0.000271,2.25,480,15.567072,200,480
Delta Electronics: M80U_XXX [480V] 480V [CEC 2018],480,71.257782,82764,84432.92969,710,-1.30E-07,-0.004254,-0.000016,-0.001028,2.6,800,118.919619,600,800
Delta Electronics: M8-TL-US [208V] 208V [CEC 2018],208,27.501776,6660,6849.604492,380,-2.58E-06,0.000703,-5.29E-06,0.00025,1.15,480,18.025275,270,480
Delta Electronics: M8-TL-US [240V] 240V [CEC 2018],240,30.562271,7680,7883.776367,380,-2.31E-06,-0.000917,-0.00002,-0.001176,1.19,480,20.74678,270,480
Delta Electronics: RPI H7U (6k 208V) 208V [CEC 2016],208,18.1409,5990,6187.36,370,-3.05E-06,0.00256538,-5.56E-05,0.000551822,1.087,400,0.014975,280,400
Delta Electronics: RPI H7U (6k 240V) 240V [CEC 2016],240,17.2485,6060,6226.81,370,-2.16E-06,0.0022075,-9.83E-05,0.00248285,1.181,400,0.01515,280,400
Delta Electronics: RPI H7U [208V] 208V [CEC 2018],208,18.1409,5990,6187.36,370,-3.05E-06,0.00256538,-5.56E-05,0.000551822,1.087,400,16.7226,280,400
Delta Electronics: RPI H7U [240V] [6kVa] 240V [CEC 2018],240,17.24851,6060,6226.810059,370,-2.16E-06,0.002208,-0.000098,0.002483,1.181,400,16.829216,280,400
Delta Electronics: RPI H7U [240V] [7kVa] 240V [CEC 2018],240,14.275515,7014,7218.364746,370,-2.00E-06,-0.001097,-0.000106,-0.00083,1.169,400,19.509094,280,400
Delta Electronics: RPI H7U [240V] 240V [CEC 2018],240,14.2755,7014,7218.36,370,-2.00E-06,-0.00109688,-0.000105717,-0.000830318,1.169,400,19.5091,280,400
Delta Electronics: RPI H7U 370V [CEC 2016],370,14.2755,7014,7218.36,370,-2.00E-06,-0.00109688,-0.000105717,-0.000830318,1.169,400,0.017525,280,400
Delta Electronics: SOLIVIA 3.0 NA G4 TL (208V) 208V [CEC 2014],208,15.87358172,3070,3150.630438,380.4142857,-3.63E-06,-1.17E-04,-1.56E-05,-2.48E-03,1.12,600,22,150,480
Delta Electronics: SOLIVIA 3.0 NA G4 TL (240V) 240V [CEC 2014],240,17.09264698,3050,3119.052775,380.5642857,-2.15E-06,-8.51E-04,-2.27E-05,-5.97E-03,1.18,600,22,150,480
Delta Electronics: SOLIVIA 3.8 NA G4 TL (208V) 208V [CEC 2014],208,14.75570756,3320,3415.071064,380.6904762,-4.49E-06,-7.41E-04,-1.42E-05,-1.45E-03,1.14,600,20,200,500
Delta Electronics: SOLIVIA 3.8 NA G4 TL (240V) 240V [CEC 2014],240,21.59326508,3810,3906.389356,380.4285714,-4.02E-06,-6.99E-05,-3.07E-05,-1.60E-03,1.19,600,20,200,500
