date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-01-14 21:00:00,-1.1,49.12,2.1,180.0,0.0,0.0,0.0
2018-01-14 22:00:00,-3.3,55.99,3.6,120.0,0.0,0.0,0.0
2018-01-14 23:00:00,-2.2,51.05,1.5,140.0,0.0,0.0,0.0
2018-01-15 00:00:00,-0.6,72.7,5.1,60.0,0.0,0.0,0.0
2018-01-15 01:00:00,-1.4,75.78,2.05,185.0,0.0,0.0,0.0
2018-01-15 02:00:00,-1.1,75.78,2.05,195.0,0.0,0.0,0.0
2018-01-15 03:00:00,-1.1,75.78,3.1,10.0,0.0,0.0,0.0
2018-01-15 04:00:00,-1.7,79.66,2.1,30.0,0.0,0.0,0.0
2018-01-15 05:00:00,-3.37,95.84,4.93,86.67,0.0,0.0,0.0
2018-01-15 06:00:00,-5.0,100.0,3.1,70.0,0.0,0.0,0.0
2018-01-15 07:00:00,-6.1,94.95,5.1,60.0,0.0,0.0,0.0
2018-01-15 08:00:00,-7.2,90.85,2.6,70.0,1.0,0.0,1.0
2018-01-15 09:00:00,-8.05,90.77,4.1,60.0,11.0,0.0,11.0
2018-01-15 10:00:00,-8.95,82.26,3.85,40.0,38.0,0.0,38.0
2018-01-15 11:00:00,-9.75,86.63,4.35,50.0,48.5,0.0,48.5
2018-01-15 12:00:00,-9.4,81.46,3.6,40.0,233.0,124.5,173.5
2018-01-15 13:00:00,-9.27,77.87,3.93,40.0,292.5,150.5,219.0
2018-01-15 14:00:00,-8.9,77.95,3.1,70.0,179.5,22.5,169.0
2018-01-15 15:00:00,-8.9,70.58,2.6,60.0,188.5,89.5,155.0
2018-01-15 16:00:00,-8.9,67.44,2.1,60.0,119.5,64.5,102.0
2018-01-15 17:00:00,-8.9,67.44,0.0,84.67,39.5,14.0,37.5
2018-01-15 18:00:00,-9.4,51.5,3.1,80.0,1.0,0.0,1.0
2018-01-15 19:00:00,-10.0,63.6,2.1,120.0,0.0,0.0,0.0
2018-01-15 20:00:00,-12.9,62.98,2.85,90.0,0.0,0.0,0.0
2018-01-15 21:00:00,-13.9,62.73,3.6,120.0,0.0,0.0,0.0
2018-01-15 22:00:00,-13.3,69.73,2.6,120.0,0.0,0.0,0.0
2018-01-15 23:00:00,-14.4,72.88,2.6,150.0,0.0,0.0,0.0
2018-01-16 00:00:00,-15.6,73.35,2.1,180.0,0.0,0.0,0.0
2018-01-16 01:00:00,-15.0,73.46,2.6,220.0,0.0,0.0,0.0
2018-01-16 02:00:00,-17.2,81.2,0.0,247.33,0.0,0.0,0.0
2018-01-16 03:00:00,-15.0,69.4,1.5,240.0,0.0,0.0,0.0
2018-01-16 04:00:00,-16.7,81.26,2.1,170.0,0.0,0.0,0.0
2018-01-16 05:00:00,-16.1,81.34,3.6,150.0,0.0,0.0,0.0
2018-01-16 06:00:00,-17.2,85.16,2.1,150.0,0.0,0.0,0.0
2018-01-16 07:00:00,-16.1,85.28,1.5,171.83,0.0,0.0,0.0
2018-01-16 08:00:00,-16.1,85.28,3.1,130.0,6.5,29.5,5.5
2018-01-16 09:00:00,-8.9,74.51,2.1,170.0,112.0,410.5,45.0
2018-01-16 10:00:00,-5.6,71.82,2.1,130.0,296.5,828.5,52.5
2018-01-16 11:00:00,-2.8,23.69,1.5,130.0,431.0,905.5,62.0
2018-01-16 12:00:00,-1.7,22.88,2.1,110.0,539.0,1025.0,54.5
2018-01-16 13:00:00,0.0,18.77,2.1,130.0,567.0,1040.0,55.0
2018-01-16 14:00:00,0.6,17.97,0.0,123.0,529.5,1027.0,53.5
2018-01-16 15:00:00,1.7,14.95,2.1,100.0,431.0,988.0,47.5
2018-01-16 16:00:00,2.2,15.27,2.6,80.0,283.5,900.0,39.0
2018-01-16 17:00:00,-0.6,20.88,2.1,110.0,110.5,675.5,26.0
2018-01-16 18:00:00,-2.2,30.72,2.6,170.0,3.5,60.0,3.5
2018-01-16 19:00:00,-6.1,45.22,3.6,180.0,0.0,0.0,0.0
2018-01-16 20:00:00,-4.4,50.48,2.6,140.0,0.0,0.0,0.0
2018-01-16 21:00:00,-6.7,52.69,3.6,130.0,0.0,0.0,0.0
2018-01-16 22:00:00,-6.7,50.33,3.6,150.0,0.0,0.0,0.0
2018-01-16 23:00:00,-7.8,52.4,1.5,160.0,0.0,0.0,0.0
2018-01-17 00:00:00,-7.8,52.4,3.1,150.0,0.0,0.0,0.0
2018-01-17 01:00:00,-5.0,38.92,3.1,140.0,0.0,0.0,0.0
2018-01-17 02:00:00,-8.9,57.71,1.5,140.0,0.0,0.0,0.0
2018-01-17 03:00:00,-5.6,40.98,2.6,150.0,0.0,0.0,0.0
2018-01-17 04:00:00,-6.7,43.01,2.1,170.0,0.0,0.0,0.0
2018-01-17 05:00:00,-7.8,44.75,2.1,160.0,0.0,0.0,0.0
2018-01-17 06:00:00,-7.8,47.33,2.1,140.0,0.0,0.0,0.0
2018-01-17 07:00:00,-7.2,42.47,0.0,225.0,0.0,0.0,0.0
2018-01-17 08:00:00,-8.3,51.79,0.0,181.33,10.0,102.5,7.0
2018-01-17 09:00:00,0.0,25.59,2.1,260.0,134.5,662.0,29.5
2018-01-17 10:00:00,2.2,21.84,2.6,280.0,284.5,778.0,52.5
2018-01-17 11:00:00,5.0,15.44,2.6,300.0,439.0,967.5,45.0
2018-01-17 12:00:00,7.2,13.26,0.0,240.6,524.0,998.0,49.5
2018-01-17 13:00:00,8.3,12.89,1.5,75.0,549.5,1006.5,51.0
2018-01-17 14:00:00,10.0,12.16,2.1,82.67,513.5,993.0,50.0
2018-01-17 15:00:00,9.4,14.01,2.1,70.0,419.0,953.0,46.0
2018-01-17 16:00:00,8.9,14.49,1.5,50.0,270.0,814.5,44.5
2018-01-17 17:00:00,7.2,19.9,3.1,120.0,105.5,595.5,29.0
2018-01-17 18:00:00,5.0,23.17,2.1,130.0,3.5,52.5,3.5
2018-01-17 19:00:00,1.1,30.55,3.6,130.0,0.0,0.0,0.0
2018-01-17 20:00:00,-1.1,42.22,4.1,150.0,0.0,0.0,0.0
2018-01-17 21:00:00,-1.1,42.22,3.6,150.0,0.0,0.0,0.0
2018-01-17 22:00:00,-1.1,38.25,4.1,140.0,0.0,0.0,0.0
2018-01-17 23:00:00,-2.2,41.92,2.6,140.0,0.0,0.0,0.0
2018-01-18 00:00:00,-2.2,39.71,3.6,140.0,0.0,0.0,0.0
2018-01-18 01:00:00,-2.2,39.71,3.6,120.0,0.0,0.0,0.0
2018-01-18 02:00:00,-1.1,36.23,3.6,160.0,0.0,0.0,0.0
2018-01-18 03:00:00,-1.1,36.23,2.6,130.0,0.0,0.0,0.0
2018-01-18 04:00:00,-2.2,41.92,3.6,150.0,0.0,0.0,0.0
2018-01-18 05:00:00,-2.8,44.09,3.1,130.0,0.0,0.0,0.0
2018-01-18 06:00:00,-2.2,41.92,2.6,120.0,0.0,0.0,0.0
2018-01-18 07:00:00,-1.1,38.25,3.1,130.0,0.0,0.0,0.0
2018-01-18 08:00:00,2.8,24.47,2.6,140.0,5.5,7.5,5.5
2018-01-18 09:00:00,2.8,28.56,2.1,90.0,77.5,119.0,58.5
2018-01-18 10:00:00,11.1,11.3,3.6,200.0,201.0,275.5,117.0
2018-01-18 11:00:00,12.8,10.1,3.6,220.0,332.0,445.5,148.5
2018-01-18 12:00:00,15.0,7.46,3.1,220.0,384.0,400.5,193.0
2018-01-18 13:00:00,16.1,8.16,3.6,190.0,315.0,166.5,232.0
2018-01-18 14:00:00,17.2,8.42,3.1,160.0,345.0,303.0,203.0
2018-01-18 15:00:00,17.8,9.21,0.0,141.17,375.5,756.5,80.0
2018-01-18 16:00:00,17.2,10.0,0.0,50.0,253.5,707.5,55.0
2018-01-18 17:00:00,15.0,11.33,0.0,59.67,102.0,505.5,31.0
2018-01-18 18:00:00,11.1,12.51,3.1,130.0,2.5,17.0,2.5
2018-01-18 19:00:00,7.8,19.1,6.2,30.0,0.0,0.0,0.0
2018-01-18 20:00:00,5.0,23.17,3.6,130.0,0.0,0.0,0.0
2018-01-18 21:00:00,3.9,26.42,3.1,100.0,0.0,0.0,0.0
2018-01-18 22:00:00,3.9,25.03,2.6,120.0,0.0,0.0,0.0
2018-01-18 23:00:00,2.8,28.56,3.6,120.0,0.0,0.0,0.0
2018-01-19 00:00:00,2.2,29.81,3.1,120.0,0.0,0.0,0.0
2018-01-19 01:00:00,2.8,28.56,4.1,140.0,0.0,0.0,0.0
2018-01-19 02:00:00,6.1,21.46,4.6,140.0,0.0,0.0,0.0
2018-01-19 03:00:00,5.0,23.17,3.1,190.0,0.0,0.0,0.0
2018-01-19 04:00:00,12.2,12.87,6.2,200.0,0.0,0.0,0.0
2018-01-19 05:00:00,11.1,15.3,3.6,220.0,0.0,0.0,0.0
2018-01-19 06:00:00,12.2,14.22,3.1,210.0,0.0,0.0,0.0
2018-01-19 07:00:00,12.8,14.44,4.1,200.0,0.0,0.0,0.0
2018-01-19 08:00:00,10.0,17.38,6.2,150.0,1.0,0.0,1.0
2018-01-19 09:00:00,12.8,17.58,8.2,220.0,7.5,0.0,7.5
2018-01-19 10:00:00,13.9,16.36,7.2,200.0,33.5,0.0,33.5
2018-01-19 11:00:00,15.0,12.51,6.2,210.0,188.0,61.5,162.0
2018-01-19 12:00:00,17.2,10.87,4.6,200.0,233.0,60.5,204.0
2018-01-19 13:00:00,18.9,13.0,7.2,200.0,294.5,121.5,233.5
2018-01-19 14:00:00,20.0,12.91,5.1,230.0,324.0,226.5,216.5
2018-01-19 15:00:00,20.0,12.14,4.1,200.0,285.0,300.0,166.0
2018-01-19 16:00:00,20.0,12.0,5.1,340.0,224.5,510.5,81.5
2018-01-19 17:00:00,16.1,14.33,3.1,10.0,90.0,364.5,40.0
2018-01-19 18:00:00,15.0,13.33,2.6,330.0,3.5,30.0,3.5
2018-01-19 19:00:00,12.2,18.28,2.1,260.0,0.0,0.0,0.0
2018-01-19 20:00:00,10.6,16.33,2.6,180.0,0.0,0.0,0.0
2018-01-19 21:00:00,8.3,16.67,5.1,190.0,0.0,0.0,0.0
2018-01-19 22:00:00,11.7,18.67,8.8,210.0,0.0,0.0,0.0
2018-01-19 23:00:00,10.6,19.33,7.2,210.0,0.0,0.0,0.0
2018-01-20 00:00:00,10.0,21.0,6.2,210.0,0.0,0.0,0.0
2018-01-20 01:00:00,10.0,23.32,5.7,220.0,0.0,0.0,0.0
2018-01-20 02:00:00,10.0,23.32,8.2,210.0,0.0,0.0,0.0
2018-01-20 03:00:00,9.4,24.28,7.7,210.0,0.0,0.0,0.0
2018-01-20 04:00:00,10.0,24.59,8.8,210.0,0.0,0.0,0.0
2018-01-20 05:00:00,8.9,26.47,8.2,200.0,0.0,0.0,0.0
2018-01-20 06:00:00,10.0,24.59,7.2,210.0,0.0,0.0,0.0
2018-01-20 07:00:00,10.0,24.59,8.8,220.0,0.0,0.0,0.0
2018-01-20 08:00:00,6.1,30.41,3.1,180.0,8.0,40.5,6.5
2018-01-20 09:00:00,8.9,26.47,2.6,202.5,105.5,335.5,49.5
2018-01-20 10:00:00,10.85,25.15,8.75,215.0,244.5,502.5,91.5
2018-01-20 11:00:00,13.3,21.76,8.8,220.0,325.0,408.5,156.5
2018-01-20 12:00:00,8.37,32.05,6.37,353.33,470.0,736.0,112.0
2018-01-20 13:00:00,7.8,34.54,5.1,340.0,547.0,973.5,55.5
2018-01-20 14:00:00,7.8,37.96,5.1,360.0,512.5,956.5,56.5
2018-01-20 15:00:00,7.2,39.55,5.1,360.0,368.5,699.5,83.0
2018-01-20 16:00:00,5.6,48.5,4.6,350.0,174.0,248.5,100.5
2018-01-20 17:00:00,4.4,57.86,3.6,20.0,65.5,108.5,49.5
2018-01-20 18:00:00,2.2,71.1,4.1,10.0,2.5,3.5,2.5
2018-01-20 19:00:00,0.6,75.84,2.6,40.0,0.0,0.0,0.0
2018-01-20 20:00:00,-0.85,83.18,4.1,40.0,0.0,0.0,0.0
2018-01-20 21:00:00,-1.4,91.2,3.1,30.0,0.0,0.0,0.0
2018-01-20 22:00:00,-1.7,91.2,2.1,30.0,0.0,0.0,0.0
2018-01-20 23:00:00,-1.7,91.2,2.1,80.0,0.0,0.0,0.0
2018-01-21 00:00:00,-2.2,100.0,1.7,66.67,0.0,0.0,0.0
2018-01-21 01:00:00,-2.2,100.0,2.6,60.0,0.0,0.0,0.0
2018-01-21 02:00:00,-2.8,100.0,3.6,40.0,0.0,0.0,0.0
2018-01-21 03:00:00,-3.05,100.0,3.6,35.0,0.0,0.0,0.0
2018-01-21 04:00:00,-3.3,95.05,3.6,40.0,0.0,0.0,0.0
2018-01-21 05:00:00,-3.92,95.84,3.9,154.0,0.0,0.0,0.0
2018-01-21 06:00:00,-4.15,100.0,4.1,355.0,0.0,0.0,0.0
2018-01-21 07:00:00,-4.4,95.01,5.7,10.0,0.0,0.0,0.0
2018-01-21 08:00:00,-4.32,95.01,4.3,220.0,2.5,0.0,2.5
2018-01-21 09:00:00,-4.32,95.01,5.9,356.0,18.0,4.5,17.0
2018-01-21 10:00:00,-4.4,95.01,6.37,350.0,45.0,2.0,44.0
2018-01-21 11:00:00,-4.1,95.01,7.73,130.0,114.5,6.0,111.5
2018-01-21 12:00:00,-4.4,90.25,8.25,350.0,95.5,1.5,95.0
2018-01-21 13:00:00,-5.0,90.99,10.3,350.0,76.0,0.5,75.5
2018-01-21 14:00:00,-5.3,90.95,11.85,350.0,107.0,3.5,105.5
2018-01-21 15:00:00,-5.4,90.95,10.63,353.33,136.5,31.5,123.5
2018-01-21 16:00:00,-5.6,90.95,10.3,360.0,64.5,3.0,63.5
2018-01-21 17:00:00,-5.6,87.09,9.47,356.67,33.0,1.5,33.0
2018-01-21 18:00:00,-5.6,87.09,8.8,185.0,2.0,0.0,2.0
2018-01-21 19:00:00,-5.73,82.66,7.9,126.67,0.0,0.0,0.0
2018-01-21 20:00:00,-5.6,79.12,4.1,330.0,0.0,0.0,0.0
2018-01-21 21:00:00,-5.6,71.82,6.2,330.0,0.0,0.0,0.0
2018-01-21 22:00:00,-5.6,68.1,4.6,340.0,0.0,0.0,0.0
2018-01-21 23:00:00,-5.0,68.22,4.1,320.0,0.0,0.0,0.0
2018-01-22 00:00:00,-5.0,68.22,2.1,290.0,0.0,0.0,0.0
2018-01-22 01:00:00,-5.0,64.69,3.1,320.0,0.0,0.0,0.0
2018-01-22 02:00:00,-5.6,68.1,3.1,290.0,0.0,0.0,0.0
2018-01-22 03:00:00,-5.0,50.32,5.1,300.0,0.0,0.0,0.0
2018-01-22 04:00:00,-6.1,52.84,4.6,290.0,0.0,0.0,0.0
2018-01-22 05:00:00,-6.1,50.03,4.1,280.0,0.0,0.0,0.0
2018-01-22 06:00:00,-6.7,52.69,5.1,280.0,0.0,0.0,0.0
2018-01-22 07:00:00,-5.6,43.32,4.1,280.0,0.0,0.0,0.0
2018-01-22 08:00:00,-5.6,45.78,4.6,280.0,10.0,62.5,8.0
2018-01-22 09:00:00,-5.0,45.52,4.6,250.0,140.5,591.5,37.5
2018-01-22 10:00:00,-1.1,32.77,4.1,260.0,330.5,928.0,43.5
2018-01-22 11:00:00,1.1,30.55,6.7,290.0,474.0,1001.0,53.0
2018-01-22 12:00:00,2.8,25.85,6.7,290.0,565.5,1033.5,59.0
2018-01-22 13:00:00,3.9,25.03,5.7,290.0,594.5,1041.0,62.0
2018-01-22 14:00:00,4.4,21.86,4.1,310.0,559.0,1027.0,61.5
2018-01-22 15:00:00,4.4,19.76,6.2,310.0,461.5,987.5,57.5
2018-01-22 16:00:00,3.9,19.36,5.7,310.0,312.5,901.5,48.0
2018-01-22 17:00:00,2.2,20.85,4.1,320.0,133.5,694.0,32.5
2018-01-22 18:00:00,1.7,17.58,4.6,320.0,7.5,93.0,6.0
2018-01-22 19:00:00,1.1,19.24,0.0,215.83,0.0,0.0,0.0
2018-01-22 20:00:00,-2.2,37.94,2.1,190.0,0.0,0.0,0.0
2018-01-22 21:00:00,-2.8,41.76,0.0,126.6,0.0,0.0,0.0
2018-01-22 22:00:00,-2.2,39.71,2.1,170.0,0.0,0.0,0.0
2018-01-22 23:00:00,-1.7,32.91,0.0,121.83,0.0,0.0,0.0
2018-01-23 00:00:00,-2.2,41.92,1.5,170.0,0.0,0.0,0.0
2018-01-23 01:00:00,-1.1,36.23,2.1,260.0,0.0,0.0,0.0
2018-01-23 02:00:00,-2.2,41.92,0.0,141.83,0.0,0.0,0.0
2018-01-23 03:00:00,-2.8,41.76,0.0,238.5,0.0,0.0,0.0
2018-01-23 04:00:00,-2.2,39.71,3.1,290.0,0.0,0.0,0.0
2018-01-23 05:00:00,-7.8,57.98,1.5,160.0,0.0,0.0,0.0
2018-01-23 06:00:00,-5.6,43.32,4.6,230.0,0.0,0.0,0.0
2018-01-23 07:00:00,-5.6,45.78,1.5,260.0,0.0,0.0,0.0
2018-01-23 08:00:00,-6.1,47.79,0.0,259.67,15.5,159.5,9.5
2018-01-23 09:00:00,-1.7,36.39,3.1,310.0,158.0,728.0,36.5
2018-01-23 10:00:00,-0.6,38.39,1.5,145.0,330.0,888.5,52.5
2018-01-23 11:00:00,0.0,34.92,0.0,273.17,480.5,990.5,60.5
2018-01-23 12:00:00,1.1,27.63,1.5,170.0,572.0,1025.0,66.5
2018-01-23 13:00:00,2.2,28.23,2.1,100.0,596.0,1025.0,68.0
2018-01-23 14:00:00,2.8,23.37,0.0,75.67,557.0,1006.5,66.0
2018-01-23 15:00:00,2.8,27.05,1.5,110.0,459.5,968.0,59.5
2018-01-23 16:00:00,2.2,29.81,3.6,140.0,311.5,881.5,49.5
2018-01-23 17:00:00,0.0,40.31,4.1,160.0,124.5,578.5,37.0
2018-01-23 18:00:00,-0.6,38.39,4.6,140.0,8.0,81.5,6.5
2018-01-23 19:00:00,-3.3,45.98,4.1,160.0,0.0,0.0,0.0
2018-01-23 20:00:00,-3.3,48.1,6.7,170.0,0.0,0.0,0.0
2018-01-23 21:00:00,-4.4,50.48,6.7,170.0,0.0,0.0,0.0
2018-01-23 22:00:00,-6.1,55.3,3.6,170.0,0.0,0.0,0.0
2018-01-23 23:00:00,-7.2,58.12,3.6,110.0,0.0,0.0,0.0
2018-01-24 00:00:00,-5.6,52.97,4.6,170.0,0.0,0.0,0.0
2018-01-24 01:00:00,-5.6,52.97,5.7,170.0,0.0,0.0,0.0
2018-01-24 02:00:00,-7.2,55.02,3.6,140.0,0.0,0.0,0.0
2018-01-24 03:00:00,-5.6,47.92,2.6,120.0,0.0,0.0,0.0
2018-01-24 04:00:00,-4.4,41.31,1.5,207.0,0.0,0.0,0.0
2018-01-24 05:00:00,-5.6,47.92,2.1,170.0,0.0,0.0,0.0
2018-01-24 06:00:00,-3.9,41.45,3.6,150.0,0.0,0.0,0.0
2018-01-24 07:00:00,-3.3,43.55,2.1,190.0,0.0,0.0,0.0
2018-01-24 08:00:00,2.2,29.81,6.7,230.0,11.5,77.5,8.5
2018-01-24 09:00:00,2.8,31.53,4.6,240.0,129.5,515.0,41.0
2018-01-24 10:00:00,5.6,30.13,6.2,220.0,283.5,702.5,63.0
2018-01-24 11:00:00,7.8,27.06,7.2,230.0,276.0,392.5,116.0
2018-01-24 12:00:00,7.2,29.72,4.6,230.0,158.0,6.0,155.0
2018-01-24 13:00:00,7.8,28.53,2.6,260.0,190.0,26.5,176.5
2018-01-24 14:00:00,7.8,29.8,2.6,250.0,274.0,103.0,223.5
2018-01-24 15:00:00,8.9,32.05,0.0,251.33,300.0,340.5,161.5
2018-01-24 16:00:00,8.9,32.05,1.5,100.0,241.5,509.0,87.5
2018-01-24 17:00:00,8.3,31.7,2.1,110.0,96.5,306.0,48.5
2018-01-24 18:00:00,5.6,38.15,0.0,137.83,6.0,36.0,5.0
2018-01-24 19:00:00,3.9,45.25,3.1,110.0,0.0,0.0,0.0
2018-01-24 20:00:00,5.6,34.67,2.6,130.0,0.0,0.0,0.0
2018-01-24 21:00:00,3.3,42.92,4.1,180.0,0.0,0.0,0.0
2018-01-24 22:00:00,3.9,37.38,3.1,190.0,0.0,0.0,0.0
2018-01-24 23:00:00,5.6,28.57,3.6,160.0,0.0,0.0,0.0
2018-01-25 00:00:00,3.9,32.17,5.1,190.0,0.0,0.0,0.0
2018-01-25 01:00:00,5.0,28.24,5.7,170.0,0.0,0.0,0.0
2018-01-25 02:00:00,5.6,25.9,9.3,210.0,0.0,0.0,0.0
2018-01-25 03:00:00,6.1,23.71,8.8,210.0,0.0,0.0,0.0
2018-01-25 04:00:00,5.0,25.59,9.3,210.0,0.0,0.0,0.0
2018-01-25 05:00:00,6.1,23.71,11.8,210.0,0.0,0.0,0.0
2018-01-25 06:00:00,5.0,25.59,8.2,190.0,0.0,0.0,0.0
2018-01-25 07:00:00,4.4,26.69,8.2,200.0,0.0,0.0,0.0
2018-01-25 08:00:00,5.6,25.9,8.2,230.0,5.5,0.0,5.5
2018-01-25 09:00:00,6.7,26.48,7.2,220.0,40.0,0.0,40.0
2018-01-25 10:00:00,7.8,27.06,7.2,200.0,116.5,42.0,102.0
2018-01-25 11:00:00,8.9,22.79,8.8,210.0,216.0,88.5,177.0
2018-01-25 12:00:00,9.4,20.89,7.2,190.0,237.5,54.5,210.5
2018-01-25 13:00:00,10.0,20.06,5.7,160.0,259.5,72.0,222.0
2018-01-25 14:00:00,11.1,19.66,3.1,110.0,287.5,156.5,211.0
2018-01-25 15:00:00,11.7,15.52,7.7,220.0,305.5,347.5,156.5
2018-01-25 16:00:00,11.1,16.15,11.3,210.0,258.0,645.0,68.0
2018-01-25 17:00:00,10.0,18.18,9.8,220.0,121.5,575.5,32.5
2018-01-25 18:00:00,10.0,14.89,2.6,210.0,9.0,86.5,7.0
2018-01-25 19:00:00,8.9,15.32,8.2,210.0,0.0,0.0,0.0
2018-01-25 20:00:00,7.2,16.27,5.1,210.0,0.0,0.0,0.0
2018-01-25 21:00:00,6.7,17.8,6.2,210.0,0.0,0.0,0.0
2018-01-25 22:00:00,5.6,20.1,7.7,210.0,0.0,0.0,0.0
2018-01-25 23:00:00,3.9,26.42,5.7,220.0,0.0,0.0,0.0
2018-01-26 00:00:00,3.3,26.11,5.7,230.0,0.0,0.0,0.0
2018-01-26 01:00:00,4.4,26.69,7.2,210.0,0.0,0.0,0.0
2018-01-26 02:00:00,3.3,28.83,6.2,190.0,0.0,0.0,0.0
2018-01-26 03:00:00,1.7,32.31,1.5,239.17,0.0,0.0,0.0
2018-01-26 04:00:00,-2.8,46.12,2.1,180.0,0.0,0.0,0.0
2018-01-26 05:00:00,-0.6,38.39,0.0,69.4,0.0,0.0,0.0
2018-01-26 06:00:00,1.1,33.74,2.1,90.0,0.0,0.0,0.0
2018-01-26 07:00:00,-1.7,48.96,2.6,190.0,0.0,0.0,0.0
2018-01-26 08:00:00,0.0,49.4,4.1,320.0,9.5,57.5,7.0
2018-01-26 09:00:00,1.1,37.23,6.2,320.0,41.5,0.5,41.5
2018-01-26 10:00:00,1.1,30.55,8.2,310.0,200.0,303.0,95.0
2018-01-26 11:00:00,1.7,27.96,6.2,310.0,283.0,315.5,141.0
2018-01-26 12:00:00,2.2,23.08,8.8,300.0,492.5,754.5,113.0
2018-01-26 13:00:00,3.3,22.56,9.3,320.0,482.5,678.5,125.5
2018-01-26 14:00:00,2.8,20.92,8.8,330.0,514.5,844.0,95.0
2018-01-26 15:00:00,2.2,26.98,10.3,340.0,474.5,976.5,59.5
2018-01-26 16:00:00,0.6,25.9,8.2,330.0,325.5,898.0,49.0
2018-01-26 17:00:00,0.0,24.43,7.2,330.0,147.5,713.0,33.5
2018-01-26 18:00:00,-1.1,31.31,4.6,330.0,11.5,129.5,8.0
2018-01-26 19:00:00,-1.7,31.14,3.6,300.0,0.0,0.0,0.0
2018-01-26 20:00:00,-5.0,45.52,4.6,250.0,0.0,0.0,0.0
2018-01-26 21:00:00,-5.6,45.78,1.5,230.0,0.0,0.0,0.0
2018-01-26 22:00:00,-5.0,43.48,3.6,170.0,0.0,0.0,0.0
2018-01-26 23:00:00,-6.7,47.63,4.6,170.0,0.0,0.0,0.0
2018-01-27 00:00:00,-6.7,43.01,2.6,180.0,0.0,0.0,0.0
2018-01-27 01:00:00,-7.2,44.92,4.1,200.0,0.0,0.0,0.0
2018-01-27 02:00:00,-5.0,35.14,4.6,200.0,0.0,0.0,0.0
2018-01-27 03:00:00,-5.0,35.14,4.6,210.0,0.0,0.0,0.0
2018-01-27 04:00:00,-5.6,35.3,4.6,200.0,0.0,0.0,0.0
2018-01-27 05:00:00,-7.8,44.75,3.6,170.0,0.0,0.0,0.0
2018-01-27 06:00:00,-7.2,40.53,4.6,160.0,0.0,0.0,0.0
2018-01-27 07:00:00,-7.2,42.47,3.1,190.0,0.0,0.0,0.0
2018-01-27 08:00:00,-6.1,40.84,5.7,170.0,12.0,67.5,9.0
2018-01-27 09:00:00,-2.8,34.14,2.1,60.0,114.0,311.5,58.5
2018-01-27 10:00:00,-0.6,31.44,1.5,160.0,279.0,613.0,78.5
2018-01-27 11:00:00,2.2,21.84,4.1,160.0,419.0,766.5,84.0
2018-01-27 12:00:00,3.9,18.48,1.5,140.0,521.0,860.5,84.5
2018-01-27 13:00:00,5.0,17.11,2.6,100.0,545.5,858.5,90.5
2018-01-27 14:00:00,6.1,15.85,3.6,50.0,516.0,858.5,84.0
2018-01-27 15:00:00,6.1,15.85,3.6,50.0,411.0,762.0,83.5
2018-01-27 16:00:00,3.9,20.46,2.6,30.0,267.5,597.0,79.5
2018-01-27 17:00:00,3.9,20.46,2.6,10.0,104.0,302.0,54.0
2018-01-27 18:00:00,2.8,22.12,2.6,170.0,8.0,45.0,6.5
2018-01-27 19:00:00,2.8,22.12,3.1,170.0,0.0,0.0,0.0
2018-01-27 20:00:00,-2.2,46.28,3.1,170.0,0.0,0.0,0.0
2018-01-27 21:00:00,-2.2,41.92,2.6,110.0,0.0,0.0,0.0
2018-01-27 22:00:00,-2.8,44.09,3.1,120.0,0.0,0.0,0.0
2018-01-27 23:00:00,-2.8,44.09,1.5,190.0,0.0,0.0,0.0
2018-01-28 00:00:00,-3.0,31.33,2.1,120.0,0.0,0.0,0.0
2018-01-28 01:00:00,-2.8,48.67,2.6,130.0,0.0,0.0,0.0
2018-01-28 02:00:00,-2.8,44.09,3.1,120.0,0.0,0.0,0.0
2018-01-28 03:00:00,-2.8,44.09,0.0,177.4,0.0,0.0,0.0
2018-01-28 04:00:00,-2.8,44.09,1.5,240.0,0.0,0.0,0.0
2018-01-28 05:00:00,-2.2,46.28,2.1,140.0,0.0,0.0,0.0
2018-01-28 06:00:00,-1.1,42.22,0.0,154.17,0.0,0.0,0.0
2018-01-28 07:00:00,-5.0,58.65,3.6,130.0,0.0,0.0,0.0
2018-01-28 08:00:00,-2.8,53.68,3.6,130.0,13.0,68.5,9.5
2018-01-28 09:00:00,-2.2,56.26,2.1,140.0,129.5,428.0,51.5
2018-01-28 10:00:00,3.9,32.17,2.1,160.0,301.5,725.5,64.5
2018-01-28 11:00:00,7.2,23.19,2.1,320.0,416.5,721.0,99.0
2018-01-28 12:00:00,8.9,25.67,3.6,290.0,504.5,779.5,106.0
2018-01-28 13:00:00,8.9,22.79,3.6,290.0,539.0,823.0,99.5
2018-01-28 14:00:00,8.9,25.12,8.8,290.0,508.5,817.0,94.5
2018-01-28 15:00:00,8.9,25.12,8.2,320.0,441.5,868.0,66.0
2018-01-28 16:00:00,5.0,46.05,7.2,70.0,315.5,824.0,55.0
2018-01-28 17:00:00,2.8,64.78,4.6,90.0,141.5,630.5,36.5
2018-01-28 18:00:00,1.1,73.15,1.5,160.0,13.5,136.5,8.5
