Name,Manufacturer,Technology,Bifacial,STC,PTC,A_c,Length,Width,N_s,I_sc_ref,V_oc_ref,I_mp_ref,V_mp_ref,alpha_sc,beta_oc,T_NOCT,a_ref,I_L_ref,I_o_ref,R_s,R_sh_ref,Adjust,gamma_pmp,BIPV,Version,Date,solve_return_code,solve_pass
Suzhou Akcome Optronics Science & Technology Co Ltd SK9612MHVC-T-U-540,Suzhou Akcome Optronics Science & Technology Co Ltd,Mono-c-Si,0,540.0,507.7,2.56,,,144.0,13.87,49.5,12.96,41.7,0.0045771,-0.130185,42.9,1.846257563729664,13.886681374046324,3.066156144394822e-11,0.15554982885933327,129.33443794113685,10.316982433374067,-0.354,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Akcome Optronics Science & Technology Co Ltd SK9612MHVC-T-U-545,Suzhou Akcome Optronics Science & Technology Co Ltd,Mono-c-Si,0,545.0,512.5,2.56,,,144.0,13.93,49.6,13.03,41.8,0.0045969,-0.130448,42.9,1.8493501705931197,13.94586133405809,3.054847813301085e-11,0.1539512969419173,135.20562450389266,10.240837585067815,-0.354,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Akcome Optronics Science & Technology Co Ltd SK9612MHVC-T-U-550,Suzhou Akcome Optronics Science & Technology Co Ltd,Mono-c-Si,0,550.0,517.3,2.56,,,144.0,13.99,49.8,13.1,42.0,0.0046167000000000005,-0.130974,42.9,1.8565316943866284,14.00493289545982,3.0594248275049125e-11,0.15129820793739915,141.7449110248122,10.211309836903466,-0.354,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Akcome Optronics Science & Technology Co Ltd SK9612MHVC-T-U-555,Suzhou Akcome Optronics Science & Technology Co Ltd,Mono-c-Si,0,555.0,522.1,2.56,,,144.0,14.05,49.9,13.18,42.1,0.004636500000000001,-0.131237,42.9,1.8589307065875829,14.063614681295105,3.0205081150821284e-11,0.1498426496506215,154.63375113505396,10.051112493185274,-0.354,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M-220,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,220.0,198.3,1.6236,1.64,0.99,60.0,8.33,36.5,7.61,28.9,0.00557277,-0.13877299999999998,46.1,1.5278901307719406,8.364240100326752,3.375172196247376e-10,0.4146920187408456,100.88711118629193,-4.128165034100529,-0.4341,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660P-220,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,220.0,197.7,1.6236,1.64,0.99,60.0,8.32,36.4,7.59,29.0,0.006805760000000001,-0.14811159999999998,45.7,1.5893667650289505,8.350571141445082,9.040786588959278e-10,0.3701754343745372,100.74403537877517,-3.188103796186848,-0.4544,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M-225,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,225.0,202.9,1.6236,1.64,0.99,60.0,8.39,36.6,7.68,29.3,0.0056129100000000005,-0.1391532,46.1,1.5408478692219598,8.41919874054683,3.8986913889824e-10,0.36302355696960664,104.31161885799726,-3.0599660045431363,-0.4341,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660P-225,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,225.0,202.3,1.6236,1.64,0.99,60.0,8.4,36.6,7.71,29.2,0.0068712,-0.1489254,45.7,1.593827364662144,8.425014964243013,8.646442414908403e-10,0.3627292373492839,121.80413976394796,-3.6285952072036975,-0.4544,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M-230,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,230.0,207.5,1.6236,1.64,0.99,60.0,8.45,36.8,7.8,29.5,0.00565305,-0.1399136,46.1,1.5432627547159676,8.471685736537642,3.6155669442008285e-10,0.3567333319745325,139.00366965849847,-3.7277579365762747,-0.4341,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660P-230,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,230.0,206.9,1.6236,1.64,0.99,60.0,8.52,36.7,7.83,29.4,0.00696936,-0.1493323,45.7,1.60119806493621,8.543250670646003,9.166867201572284e-10,0.34027064145975244,124.68915387062026,-3.2820433311670274,-0.4544,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M-235,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,235.0,212.2,1.6236,1.64,0.99,60.0,8.54,36.9,7.94,29.6,0.0057132599999999995,-0.1402938,46.1,1.5419363732400246,8.555443165000769,3.383856890363135e-10,0.3512660997237896,194.24858073501366,-4.344285492566839,-0.4341,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660P-235,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,235.0,211.5,1.6236,1.64,0.99,60.0,8.59,36.8,7.97,29.5,0.00702662,-0.1497392,45.7,1.59744716175332,8.605151192964676,8.320835812053487e-10,0.3361706387013002,190.5926777025916,-4.129417646529346,-0.4544,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M-240,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,240.0,216.8,1.6236,1.64,0.99,60.0,8.62,37.0,8.06,29.8,0.00576678,-0.140674,46.1,1.5450689726587468,8.630277254895356,3.381904193314199e-10,0.33153655006553717,278.07479667540247,-4.435825901815969,-0.4341,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660P-240,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,240.0,216.2,1.6236,1.64,0.99,60.0,8.62,36.9,8.08,29.7,0.00705116,-0.1501461,45.7,1.5965970370649196,8.626335548897503,7.838969502347246e-10,0.3188808252139434,433.8616742405596,-4.646105163843032,-0.4544,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M-245,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,245.0,221.4,1.6236,1.64,0.99,60.0,8.69,37.2,8.17,30.0,0.0058136099999999994,-0.14143440000000002,46.1,1.5500262806205096,8.695681941878933,3.2558313537387497e-10,0.3252661337543229,497.4643534405329,-4.806888874486456,-0.4341,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660P-245,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,245.0,220.8,1.6236,1.64,0.99,60.0,8.65,37.1,8.14,30.1,0.007075700000000001,-0.15095989999999998,45.7,1.6096435624138998,8.653335410885544,8.409769575105438e-10,0.2848459660693392,738.7155408705319,-4.134447644942611,-0.4544,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TAC208/240,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,250.0,226.1,1.6236,1.64,0.99,60.0,8.78,37.3,8.31,30.1,0.005873819999999999,-0.14181459999999999,46.1,1.549230680106542,8.780078444767897,3.070227459500111e-10,0.3203420853203747,35855.28505480666,-5.356153094694178,-0.4341,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660AM225,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,250.0,226.1,1.6236,1.64,0.99,60.0,8.78,37.7,8.35,30.1,0.005873819999999999,-0.1433354,46.1,1.56123764116093,8.780003041133218,2.8599792924024834e-10,0.34616857996632505,999990.1413307728,-5.897598720029959,-0.4341,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660AM240,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,250.0,226.1,1.6236,1.64,0.99,60.0,8.78,37.7,8.35,30.1,0.005873819999999999,-0.1433354,46.1,1.56123764116093,8.780003041133218,2.8599792924024834e-10,0.34616857996632505,999990.1413307728,-5.897598720029959,-0.4341,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M-250,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,250.0,226.1,1.6236,1.64,0.99,60.0,8.78,37.3,8.31,30.1,0.005873819999999999,-0.14181459999999999,46.1,1.549230680106542,8.780078444767897,3.070227459500111e-10,0.3203420853203747,35855.28505480666,-5.356153094694178,-0.4341,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660P-250,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,250.0,225.4,1.6236,1.64,0.99,60.0,8.69,37.3,8.25,30.3,0.007108419999999999,-0.15177369999999998,45.7,1.6148283729063513,8.725871498611097,8.114958495686889e-10,0.2790936223899786,999999.9788245852,-4.489058275453774,-0.4544,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M-255,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,255.0,232.8,1.6236,1.64,0.99,60.0,8.81,37.5,8.44,30.2,0.007514930000000001,-0.1549125,44.2,1.605297281056991,8.810178761966979,6.304529227487387e-10,0.2608162668186746,12854.047644253686,-7.960974176772493,-0.4351,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660P-255,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,255.0,230.1,1.6236,1.64,0.99,60.0,8.73,37.5,8.39,30.4,0.00714114,-0.1525875,45.7,1.6367274457937977,8.730168215917814,9.783247840764414e-10,0.21157769965809362,10980.505134966668,-3.030715135140483,-0.4544,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M-260,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,260.0,237.5,1.6236,1.64,0.99,60.0,8.83,37.7,8.55,30.4,0.0075319900000000006,-0.15573870000000004,44.2,1.6245253123868528,8.830156868233287,7.365877138695029e-10,0.19627510554706712,11048.283186803134,-6.805938210515593,-0.4351,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660P-260,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,260.0,235.2,1.6236,1.64,0.99,72.0,8.85,37.7,8.5,30.6,0.0058941,-0.12836850000000002,45.3,1.6029486592125868,8.850180619448425,5.401871938182062e-10,0.22469795968158218,11009.841644812272,10.654420701468068,-0.4546,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M-265,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,265.0,236.6,1.6236,1.64,0.99,60.0,8.83,38.1,8.59,30.9,0.00458277,-0.12854939999999998,47.1,1.635689361452769,8.830001339981825,6.760321412499437e-10,0.15165220900001045,999990.7652272753,13.914587961265763,-0.4718,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660P(H)-265,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,265.0,240.8,1.6236,1.64,0.99,60.0,9.04,38.2,8.56,31.0,0.0052793599999999994,-0.13645040000000003,43.2,1.6582272198261367,9.056055375468326,8.958747224366392e-10,0.27845469617004165,999999.8434643089,9.743978492998568,-0.4877,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660P-265,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,265.0,240.8,1.6236,1.64,0.99,60.0,9.04,38.2,8.56,31.0,0.0052793599999999994,-0.13645040000000003,43.2,1.6582272198261367,9.056055375468326,8.958747224366392e-10,0.27845469617004165,999999.8434643089,9.743978492998568,-0.4877,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M-270,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,270.0,241.2,1.6236,1.64,0.99,60.0,8.89,38.2,8.71,31.0,0.004613910000000001,-0.12888680000000002,47.1,1.6461223148647173,8.890000796886625,7.424028205890619e-10,0.08958650246280676,999999.9023147329,14.718636097930279,-0.4718,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660P(H)-270,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,270.0,245.5,1.6236,1.64,0.99,60.0,9.09,38.5,8.63,31.3,0.0053085599999999995,-0.137522,43.2,1.672670685076183,9.12841880456175,9.208769156924201e-10,0.27071353264489817,999999.9757892308,9.919940939720151,-0.4877,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660P-270,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,270.0,245.5,1.6236,1.64,0.99,60.0,9.09,38.5,8.63,31.3,0.0053085599999999995,-0.137522,43.2,1.672670685076183,9.12841880456175,9.208769156924201e-10,0.27071353264489817,999999.9757892308,9.919940939720151,-0.4877,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M(H)-275,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,275.0,251.2,1.6236,1.64,0.99,60.0,9.3,38.7,8.73,31.5,0.004603500000000001,-0.12651030000000002,43.3,1.6311401918051727,9.30693936278053,4.5700406411974685e-10,0.27482211210864815,368.3113798310416,13.520206421863314,-0.4637,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M-275,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,275.0,251.2,1.6236,1.64,0.99,60.0,9.3,38.7,8.73,31.5,0.004603500000000001,-0.12651030000000002,43.3,1.6311401918051727,9.30693936278053,4.5700406411974685e-10,0.27482211210864815,368.3113798310416,13.520206421863314,-0.4637,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660P(H)-275,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,275.0,250.1,1.6236,1.64,0.99,60.0,9.17,38.7,8.69,31.7,0.0053552800000000005,-0.1382364,43.2,1.6883326572973338,9.185180103543518,1.019008353521756e-09,0.23811771780909152,999999.7515535016,10.76966334647198,-0.4877,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660P-275,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,275.0,250.1,1.6236,1.64,0.99,60.0,9.17,38.7,8.69,31.7,0.0053552800000000005,-0.1382364,43.2,1.6883326572973338,9.185180103543518,1.019008353521756e-09,0.23811771780909152,999999.7515535016,10.76966334647198,-0.4877,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M(H)-280,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,280.0,255.9,1.6236,1.64,0.99,60.0,9.35,38.9,8.81,31.8,0.00462825,-0.1271641,43.3,1.6403475379452575,9.354058311906478,4.665148786417835e-10,0.25676426443142625,591.5629070219222,13.646827526058749,-0.4637,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M-280,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,280.0,255.9,1.6236,1.64,0.99,60.0,9.35,38.9,8.81,31.8,0.00462825,-0.1271641,43.3,1.6403475379452575,9.354058311906478,4.665148786417835e-10,0.25676426443142625,591.5629070219222,13.646827526058749,-0.4637,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660P(H)-280,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,280.0,254.8,1.6236,1.64,0.99,60.0,9.25,39.0,8.76,32.0,0.005402,-0.13930800000000002,43.2,1.7030316708561781,9.257673896123103,1.049566228739542e-09,0.230762691455692,999999.9504024014,10.964349455876667,-0.4877,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660P-280,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,280.0,254.8,1.6236,1.64,0.99,60.0,9.25,39.0,8.76,32.0,0.005402,-0.13930800000000002,43.2,1.7030316708561781,9.257673896123103,1.049566228739542e-09,0.230762691455692,999999.9504024014,10.964349455876667,-0.4877,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP672P-280,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,280.0,251.8,1.9404,1.96,0.99,72.0,8.58,44.0,7.94,35.3,0.009703980000000001,-0.19866,46.6,1.9573494253007786,8.595824114271133,1.448397849966137e-09,0.38686884997035526,209.76441574638292,-10.02928035215855,-0.4389,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M(H)-285,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,285.0,260.6,1.6236,1.64,0.99,60.0,9.41,39.1,8.88,32.1,0.00465795,-0.1278179,43.3,1.6514565380395296,9.413025554505763,4.885445474669431e-10,0.23851337390724617,741.8183000204315,14.007783248769348,-0.4637,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M-285,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,285.0,260.6,1.6236,1.64,0.99,60.0,9.41,39.1,8.88,32.1,0.00465795,-0.1278179,43.3,1.6514565380395296,9.413025554505763,4.885445474669431e-10,0.23851337390724617,741.8183000204315,14.007783248769348,-0.4637,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660P(H)-285,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,285.0,259.5,1.6236,1.64,0.99,60.0,9.3,39.3,8.83,32.3,0.005431200000000001,-0.1403796,43.2,1.7174665448294693,9.330110795093415,1.0767709657365637e-09,0.2235884652963333,999999.9807997224,11.12638742152167,-0.4877,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660P-285,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,285.0,259.5,1.6236,1.64,0.99,60.0,9.3,39.3,8.83,32.3,0.005431200000000001,-0.1403796,43.2,1.7174665448294693,9.330110795093415,1.0767709657365637e-09,0.2235884652963333,999999.9807997224,11.12638742152167,-0.4877,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP672M-285,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,285.0,257.0,1.9404,1.96,0.99,72.0,8.59,44.5,7.99,35.7,0.007138289999999999,-0.1910385,46.2,1.9105049192752994,8.603514057208102,6.459685912770699e-10,0.4075328660416365,259.04196661761875,-11.044897657724384,-0.4384,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP672P-285,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,285.0,256.4,1.9404,1.96,0.99,72.0,8.67,44.1,8.05,35.4,0.00980577,-0.1991115,46.6,1.958630481635575,8.683171085944636,1.4169005872284671e-09,0.3811864776162917,250.9199576216851,-10.274532046373862,-0.4389,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M(H)-290,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,290.0,265.3,1.6236,1.64,0.99,60.0,9.47,39.3,8.96,32.4,0.004687650000000001,-0.1284717,43.3,1.661556975345966,9.4714084782155,5.047103918474407e-10,0.22073397978438009,1484.1213254729598,14.240296832297753,-0.4637,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M-290,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,290.0,265.3,1.6236,1.64,0.99,60.0,9.47,39.3,8.96,32.4,0.004687650000000001,-0.1284717,43.3,1.661556975345966,9.4714084782155,5.047103918474407e-10,0.22073397978438009,1484.1213254729598,14.240296832297753,-0.4637,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP672M-290,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,290.0,261.6,1.9404,1.96,0.99,72.0,8.65,44.7,8.11,35.8,0.00718815,-0.19189710000000004,46.2,1.9084216931397833,8.656700659094621,5.766275253421731e-10,0.4159934186141775,537.0135607974315,-11.930826912317878,-0.4384,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP672P-290,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,290.0,261.1,1.9404,1.96,0.99,72.0,8.75,44.3,8.15,35.6,0.009896250000000002,-0.2000145,46.6,1.9652636761592792,8.760574074211808,1.398706276830334e-09,0.37398227693868025,309.4688677944503,-10.442959973578697,-0.4389,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M(H)-295,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,295.0,270.0,1.6236,1.64,0.99,60.0,9.52,39.5,9.05,32.6,0.0047124,-0.1291255,43.3,1.668803204834886,9.542854065351383,5.012737011161835e-10,0.21598534142365622,999999.9811791572,14.098847898785136,-0.4637,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M-295,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,295.0,270.0,1.6236,1.64,0.99,60.0,9.52,39.5,9.05,32.6,0.0047124,-0.1291255,43.3,1.668803204834886,9.542854065351383,5.012737011161835e-10,0.21598534142365622,999999.9811791572,14.098847898785136,-0.4637,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP672M-295,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,295.0,266.3,1.9404,1.96,0.99,72.0,8.7,44.9,8.22,35.9,0.007229699999999999,-0.1927557,46.2,1.907147096482164,8.703711119612883,5.189183917975883e-10,0.4243512380063592,999999.9836404668,-12.74294471335089,-0.4384,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP672P-295,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,295.0,265.7,1.9404,1.96,0.99,72.0,8.82,44.5,8.24,35.8,0.00997542,-0.2009175,46.6,1.9720486529458665,8.828113229913207,1.3814557683978085e-09,0.3673350507967993,399.33509628375793,-10.598171832151728,-0.4389,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M(H)-300,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,300.0,274.8,1.6236,1.64,0.99,60.0,9.58,39.7,9.12,32.9,0.0047421,-0.12977930000000001,43.3,1.6807464363548306,9.613027574254174,5.30424996690017e-10,0.198196457616022,999999.9813845907,14.553747397802908,-0.4637,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP660M-300,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,300.0,274.8,1.6236,1.64,0.99,60.0,9.58,39.7,9.12,32.9,0.0047421,-0.12977930000000001,43.3,1.6807464363548306,9.613027574254174,5.30424996690017e-10,0.198196457616022,999999.9813845907,14.553747397802908,-0.4637,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP672M-300,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,300.0,270.9,1.9404,1.96,0.99,72.0,8.75,45.2,8.32,36.1,0.00727125,-0.1940436,46.2,1.9256416856224476,8.75000347117128,5.596855060405762e-10,0.39637549574832587,999992.6154312345,-12.243689266645497,-0.4384,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP672P-300,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,300.0,270.3,1.9404,1.96,0.99,72.0,8.88,45.0,8.33,36.1,0.0040404,-0.13356,46.6,1.8215942925713058,8.889301813662511,1.6396578997552255e-10,0.4242746036759939,405.034875596173,15.670109098359683,-0.4392,N,2025.7.3,6/23/2025,4.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP672M-305,Suzhou Talesun Solar Technologies Co Ltd,Mono-c-Si,0,305.0,275.5,1.9404,1.96,0.99,72.0,8.79,45.5,8.36,36.5,0.0073044899999999986,-0.19533150000000002,46.2,1.9430591012581777,8.790003300478814,5.946348530158395e-10,0.37517937278660685,999999.9462133513,-11.843556110963693,-0.4384,N,2025.7.3,6/23/2025,2.0,first_pass
Suzhou Talesun Solar Technologies Co Ltd TP672P-305,Suzhou Talesun Solar Technologies Co Ltd,Multi-c-Si,0,305.0,276.7,1.9404,1.96,0.99,72.0,8.99,45.0,8.43,36.2,0.005465920000000001,-0.147105,45.7,1.8419830557314683,8.999173765231903,2.1814327593333585e-10,0.4009026921277708,392.8720250505234,7.1084574906033025,-0.4307,N,2025.7.3,6/23/2025,4.0,first_pass
