Name,Manufacturer,Technology,Bifacial,STC,PTC,A_c,Length,Width,N_s,I_sc_ref,V_oc_ref,I_mp_ref,V_mp_ref,alpha_sc,beta_oc,T_NOCT,a_ref,I_L_ref,I_o_ref,R_s,R_sh_ref,Adjust,gamma_r,BIPV,Version,Date
Trina Solar TSM-320DD06H.15(II),Trina Solar,Mono-c-Si,0,320.15,296.8,1.68,,,40,10.01,41.5,9.5,33.7,0.0036036,-0.11205,46.3,1.50603,10.0143,1.0738e-11,0.335945,780.274,1.21329,-0.347,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320DD06M.05(II),Trina Solar,Mono-c-Si,0,319.972,297.9,1.68,,,40,10.2,40.3,9.58,33.4,0.004998,-0.108407,45.6,1.49655,10.2121,2.0205e-11,0.236696,199.119,6.64721,-0.341,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320DD06M.15(II),Trina Solar,Mono-c-Si,0,319.972,297.9,1.68,,,40,10.2,40.3,9.58,33.4,0.004998,-0.108407,45.6,1.49655,10.2121,2.0205e-11,0.236696,199.119,6.64721,-0.341,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320DD06M.18(II),Trina Solar,Mono-c-Si,0,319.972,298.3,1.68,,,40,10.2,40.3,9.58,33.4,0.004182,-0.108407,44.9,1.49358,10.2122,1.91497e-11,0.237381,198.12,6.29217,-0.347,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320DD14A,Trina Solar,Mono-c-Si,0,319.77,293.8,1.94,1.956,0.992,72,9.05,45.9,8.55,37.4,0.004887,-0.135864,45.7,1.785,9.05511,6.10812e-11,0.365598,647.574,6.83733,-0.385,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320DD14A(II),Trina Solar,Mono-c-Si,0,319.77,293.8,1.94,1.956,0.992,72,9.05,45.9,8.55,37.4,0.004887,-0.135864,45.7,1.785,9.05511,6.10812e-11,0.365598,647.574,6.83733,-0.385,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320DD14A.05,Trina Solar,Mono-c-Si,0,319.77,293.8,1.94,1.956,0.992,72,9.05,45.9,8.55,37.4,0.004887,-0.135864,45.7,1.785,9.05511,6.10812e-11,0.365598,647.574,6.83733,-0.385,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320DD14A.05(II),Trina Solar,Mono-c-Si,0,319.77,293.8,1.94,1.956,0.992,72,9.05,45.9,8.55,37.4,0.004887,-0.135864,45.7,1.785,9.05511,6.10812e-11,0.365598,647.574,6.83733,-0.385,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320DD14A.08,Trina Solar,Mono-c-Si,0,319.77,293.8,1.94,1.956,0.992,72,9.05,45.9,8.55,37.4,0.004887,-0.135864,45.7,1.785,9.05511,6.10812e-11,0.365598,647.574,6.83733,-0.385,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320DD14A.08(II),Trina Solar,Mono-c-Si,0,319.77,293.8,1.94,1.956,0.992,72,9.05,45.9,8.55,37.4,0.004887,-0.135864,45.7,1.785,9.05511,6.10812e-11,0.365598,647.574,6.83733,-0.385,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320DE06H(II),Trina Solar,Mono-c-Si,0,320.15,300.3,1.66,,,40,10.01,41.5,9.5,33.7,0.0043043,-0.110805,43.3,1.51011,10.0142,1.15704e-11,0.33501,802.376,2.88316,-0.343,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320DE06H.18(II),Trina Solar,Mono-c-Si,0,320.15,300.3,1.68,,,40,10.01,41.5,9.5,33.7,0.0043043,-0.110805,43.3,1.51011,10.0142,1.15704e-11,0.33501,802.376,2.88316,-0.343,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320DE06H.T0(II),Trina Solar,Mono-c-Si,0,320.15,300.3,1.66,,,40,10.01,41.5,9.5,33.7,0.0043043,-0.110805,43.3,1.51011,10.0142,1.15704e-11,0.33501,802.376,2.88316,-0.343,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320DE06M.T0(II),Trina Solar,Mono-c-Si,0,319.972,298.3,1.68,,,40,10.2,40.3,9.58,33.4,0.004182,-0.108407,44.9,1.49358,10.2122,1.91497e-11,0.237381,198.12,6.29217,-0.347,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320DEG6H.20(II),Trina Solar,Mono-c-Si,0,320.15,300.1,1.69,,,40,10.01,41.5,9.5,33.7,0.0046046,-0.11122,43.4,1.53078,10.2359,1.67116e-11,0.327475,135.445,5.4863,-0.344,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.001,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.002,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.00C,Trina Solar,Multi-c-Si,0,320.016,292,1.94,1.956,0.992,72,12,43.4,9.04,35.4,0.006,-0.134974,45.8,2.06112,12.1548,6.42747e-09,0.175733,13.6238,45.8097,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.00M,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.00S,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.00U,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.05,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.051,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.052,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.05C,Trina Solar,Multi-c-Si,0,320.016,292,1.94,1.956,0.992,72,12,43.4,9.04,35.4,0.006,-0.134974,45.8,2.06112,12.1548,6.42747e-09,0.175733,13.6238,45.8097,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.05M,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.05S,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.05U,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.08,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.081,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.08C,Trina Solar,Multi-c-Si,0,320.016,292,1.94,1.956,0.992,72,12,43.4,9.04,35.4,0.006,-0.134974,45.8,2.06112,12.1548,6.42747e-09,0.175733,13.6238,45.8097,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.08M,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.08S,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.08U,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.10,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.10C,Trina Solar,Multi-c-Si,0,320.016,292,1.94,1.956,0.992,72,12,43.4,9.04,35.4,0.006,-0.134974,45.8,2.06112,12.1548,6.42747e-09,0.175733,13.6238,45.8097,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.15,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.15C,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.18,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.18C,Trina Solar,Multi-c-Si,0,320.016,292,1.94,1.956,0.992,72,12,43.4,9.04,35.4,0.006,-0.134974,45.8,2.06112,12.1548,6.42747e-09,0.175733,13.6238,45.8097,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PD14.50,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PDG14,Trina Solar,Multi-c-Si,0,319.92,285.1,1.962,1.978,0.992,72,9.07,45.9,8.6,37.2,0.00270286,-0.165424,46.7,1.95515,9.16698,5.78364e-10,0.346866,505.792,5.23535,-0.4882,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PE14A,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PE14A.05,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PE14A.08,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PE14A.10,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PE14A.18,Trina Solar,Multi-c-Si,0,320.173,292,1.94,1.956,0.992,72,9.1,45.8,8.63,37.1,0.00455,-0.142438,45.8,1.81607,9.10063,1.01415e-10,0.381668,5489.34,5.87211,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PEG14,Trina Solar,Multi-c-Si,0,319.92,285.1,1.962,1.978,0.992,72,9.07,45.9,8.6,37.2,0.00270286,-0.165424,46.7,1.95515,9.16698,5.78364e-10,0.346866,505.792,5.23535,-0.4882,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PEG14.07,Trina Solar,Multi-c-Si,0,319.92,290.4,1.962,1.978,0.992,72,9.07,45.9,8.6,37.2,0.00495222,-0.138343,46.2,1.85208,9.07013,1.56478e-10,0.37355,25880.5,13.1255,-0.4246,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PEG14.40,Trina Solar,Multi-c-Si,0,319.92,290.4,1.962,1.978,0.992,72,9.07,45.9,8.6,37.2,0.00495222,-0.138343,46.2,1.85208,9.07013,1.56478e-10,0.37355,25880.5,13.1255,-0.4246,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-320PEG14.47,Trina Solar,Multi-c-Si,0,319.92,290.4,1.962,1.978,0.992,72,9.07,45.9,8.6,37.2,0.00495222,-0.138343,46.2,1.85208,9.07013,1.56478e-10,0.37355,25880.5,13.1255,-0.4246,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325DD06H(II),Trina Solar,Mono-c-Si,0,325.04,305.1,1.66,,,40,10.06,41.9,9.56,34,0.0043258,-0.111873,43.3,1.52313,10.0628,1.13287e-11,0.339509,1217.62,2.6593,-0.343,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325DD06H.05(II),Trina Solar,Mono-c-Si,0,325.04,301.6,1.66,,,40,10.06,41.9,9.56,34,0.0036216,-0.11313,46.3,1.52586,10.1741,1.18783e-11,0.337515,254.953,1.96363,-0.347,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325DD06H.15(II),Trina Solar,Mono-c-Si,0,325.04,301.5,1.68,,,40,10.06,41.9,9.56,34,0.0036216,-0.11313,46.3,1.52586,10.1741,1.18783e-11,0.337515,254.953,1.96363,-0.347,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325DD06M.05(II),Trina Solar,Mono-c-Si,0,324.912,302.8,1.66,,,40,10.3,40.4,9.67,33.6,0.005047,-0.108676,45.6,1.51042,10.4221,2.43921e-11,0.217921,118.603,8.16645,-0.341,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325DD06M.15(II),Trina Solar,Mono-c-Si,0,324.912,302.7,1.68,,,40,10.3,40.4,9.67,33.6,0.005047,-0.108676,45.6,1.51042,10.4221,2.43921e-11,0.217921,118.603,8.16645,-0.341,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325DD06M.18(II),Trina Solar,Mono-c-Si,0,324.912,303.1,1.68,,,40,10.3,40.4,9.67,33.6,0.004223,-0.108676,44.9,1.50754,10.4222,2.31742e-11,0.218582,118.264,7.82571,-0.347,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325DD14A,Trina Solar,Mono-c-Si,0,325.24,298.5,1.94,1.956,0.992,72,9.17,46,8.65,37.6,0.0049518,-0.13616,45.7,1.79341,9.17639,6.5898e-11,0.345567,496.287,7.38686,-0.385,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325DD14A(II),Trina Solar,Mono-c-Si,0,325.24,298.5,1.94,1.956,0.992,72,9.17,46,8.65,37.6,0.0049518,-0.13616,45.7,1.79341,9.17639,6.5898e-11,0.345567,496.287,7.38686,-0.385,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325DD14A.05,Trina Solar,Mono-c-Si,0,325.24,298.5,1.94,1.956,0.992,72,9.17,46,8.65,37.6,0.0049518,-0.13616,45.7,1.79341,9.17639,6.5898e-11,0.345567,496.287,7.38686,-0.385,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325DD14A.05(II),Trina Solar,Mono-c-Si,0,325.24,298.5,1.94,1.956,0.992,72,9.17,46,8.65,37.6,0.0049518,-0.13616,45.7,1.79341,9.17639,6.5898e-11,0.345567,496.287,7.38686,-0.385,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325DD14A.08,Trina Solar,Mono-c-Si,0,325.24,298.5,1.94,1.956,0.992,72,9.17,46,8.65,37.6,0.0049518,-0.13616,45.7,1.79341,9.17639,6.5898e-11,0.345567,496.287,7.38686,-0.385,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325DD14A.08(II),Trina Solar,Mono-c-Si,0,325.24,298.5,1.94,1.956,0.992,72,9.17,46,8.65,37.6,0.0049518,-0.13616,45.7,1.79341,9.17639,6.5898e-11,0.345567,496.287,7.38686,-0.385,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325DE06H(II),Trina Solar,Mono-c-Si,0,325.04,305.1,1.66,,,40,10.06,41.9,9.56,34,0.0043258,-0.111873,43.3,1.52313,10.0628,1.13287e-11,0.339509,1217.62,2.6593,-0.343,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325DE06H.18(II),Trina Solar,Mono-c-Si,0,325.04,305.1,1.68,,,40,10.06,41.9,9.56,34,0.0043258,-0.111873,43.3,1.52313,10.0628,1.13287e-11,0.339509,1217.62,2.6593,-0.343,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325DE06H.T0(II),Trina Solar,Mono-c-Si,0,325.04,305.2,1.66,,,40,10.06,41.9,9.56,34,0.0043258,-0.111873,43.3,1.52313,10.0628,1.13287e-11,0.339509,1217.62,2.6593,-0.343,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325DE06M.T0(II),Trina Solar,Mono-c-Si,0,324.912,303.1,1.68,,,40,10.3,40.4,9.67,33.6,0.004223,-0.108676,44.9,1.50754,10.4222,2.31742e-11,0.218582,118.264,7.82571,-0.347,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325DEG6H.20(II),Trina Solar,Mono-c-Si,0,325.04,304.9,1.69,,,40,10.06,41.9,9.56,34,0.0046276,-0.112292,43.4,1.55117,10.3992,1.85321e-11,0.328869,99.2621,6.28685,-0.344,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325DEG6M.20(II),Trina Solar,Mono-c-Si,0,324.912,304.3,1.69,,,40,10.3,40.4,9.67,33.6,0.00412,-0.110696,43.2,1.52635,10.4215,3.22603e-11,0.214273,120.508,8.72373,-0.358,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14,Trina Solar,Multi-c-Si,0,325.616,296.7,1.94,1.956,0.992,72,9.15,46.1,8.66,37.6,0.004575,-0.143371,45.8,1.83687,9.15269,1.1486e-10,0.347314,1180.55,6.90248,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.001,Trina Solar,Multi-c-Si,0,325.616,296.7,1.94,1.956,0.992,72,9.15,46.1,8.66,37.6,0.004575,-0.143371,45.8,1.83687,9.15269,1.1486e-10,0.347314,1180.55,6.90248,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.002,Trina Solar,Multi-c-Si,0,325.616,296.7,1.94,1.956,0.992,72,9.15,46.1,8.66,37.6,0.004575,-0.143371,45.8,1.83687,9.15269,1.1486e-10,0.347314,1180.55,6.90248,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.00C,Trina Solar,Multi-c-Si,0,324.672,296.7,1.94,1.956,0.992,72,12,43.5,9.12,35.6,0.006,-0.135285,45.8,2.05158,12.1408,5.61543e-09,0.166418,14.1865,44.1899,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.00M,Trina Solar,Multi-c-Si,0,325.616,296.7,1.94,1.956,0.992,72,9.15,46.1,8.66,37.6,0.004575,-0.143371,45.8,1.83687,9.15269,1.1486e-10,0.347314,1180.55,6.90248,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.00S,Trina Solar,Multi-c-Si,0,325.616,296.7,1.94,1.956,0.992,72,9.15,46.1,8.66,37.6,0.004575,-0.143371,45.8,1.83687,9.15269,1.1486e-10,0.347314,1180.55,6.90248,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.00U,Trina Solar,Multi-c-Si,0,325.616,296.7,1.94,1.956,0.992,72,9.15,46.1,8.66,37.6,0.004575,-0.143371,45.8,1.83687,9.15269,1.1486e-10,0.347314,1180.55,6.90248,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.05,Trina Solar,Multi-c-Si,0,325.616,296.7,1.94,1.956,0.992,72,9.15,46.1,8.66,37.6,0.004575,-0.143371,45.8,1.83687,9.15269,1.1486e-10,0.347314,1180.55,6.90248,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.051,Trina Solar,Multi-c-Si,0,325.616,296.7,1.94,1.956,0.992,72,9.15,46.1,8.66,37.6,0.004575,-0.143371,45.8,1.83687,9.15269,1.1486e-10,0.347314,1180.55,6.90248,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.052,Trina Solar,Multi-c-Si,0,325.616,296.7,1.94,1.956,0.992,72,9.15,46.1,8.66,37.6,0.004575,-0.143371,45.8,1.83687,9.15269,1.1486e-10,0.347314,1180.55,6.90248,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.05C,Trina Solar,Multi-c-Si,0,324.672,296.7,1.94,1.956,0.992,72,12,43.5,9.12,35.6,0.006,-0.135285,45.8,2.05158,12.1408,5.61543e-09,0.166418,14.1865,44.1899,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.05M,Trina Solar,Multi-c-Si,0,325.616,296.7,1.94,1.956,0.992,72,9.15,46.1,8.66,37.6,0.004575,-0.143371,45.8,1.83687,9.15269,1.1486e-10,0.347314,1180.55,6.90248,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.05S,Trina Solar,Multi-c-Si,0,325.616,296.7,1.94,1.956,0.992,72,9.15,46.1,8.66,37.6,0.004575,-0.143371,45.8,1.83687,9.15269,1.1486e-10,0.347314,1180.55,6.90248,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.05U,Trina Solar,Multi-c-Si,0,325.616,296.7,1.94,1.956,0.992,72,9.15,46.1,8.66,37.6,0.004575,-0.143371,45.8,1.83687,9.15269,1.1486e-10,0.347314,1180.55,6.90248,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.08,Trina Solar,Multi-c-Si,0,325.616,296.7,1.94,1.956,0.992,72,9.15,46.1,8.66,37.6,0.004575,-0.143371,45.8,1.83687,9.15269,1.1486e-10,0.347314,1180.55,6.90248,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.081,Trina Solar,Multi-c-Si,0,325.616,296.7,1.94,1.956,0.992,72,9.15,46.1,8.66,37.6,0.004575,-0.143371,45.8,1.83687,9.15269,1.1486e-10,0.347314,1180.55,6.90248,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.08C,Trina Solar,Multi-c-Si,0,324.672,296.7,1.94,1.956,0.992,72,12,43.5,9.12,35.6,0.006,-0.135285,45.8,2.05158,12.1408,5.61543e-09,0.166418,14.1865,44.1899,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.08M,Trina Solar,Multi-c-Si,0,325.616,296.7,1.94,1.956,0.992,72,9.15,46.1,8.66,37.6,0.004575,-0.143371,45.8,1.83687,9.15269,1.1486e-10,0.347314,1180.55,6.90248,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.08S,Trina Solar,Multi-c-Si,0,325.616,296.7,1.94,1.956,0.992,72,9.15,46.1,8.66,37.6,0.004575,-0.143371,45.8,1.83687,9.15269,1.1486e-10,0.347314,1180.55,6.90248,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.08U,Trina Solar,Multi-c-Si,0,325.616,296.7,1.94,1.956,0.992,72,9.15,46.1,8.66,37.6,0.004575,-0.143371,45.8,1.83687,9.15269,1.1486e-10,0.347314,1180.55,6.90248,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.10,Trina Solar,Multi-c-Si,0,325.616,296.7,1.94,1.956,0.992,72,9.15,46.1,8.66,37.6,0.004575,-0.143371,45.8,1.83687,9.15269,1.1486e-10,0.347314,1180.55,6.90248,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.10C,Trina Solar,Multi-c-Si,0,324.672,296.7,1.94,1.956,0.992,72,12,43.5,9.12,35.6,0.006,-0.135285,45.8,2.05158,12.1408,5.61543e-09,0.166418,14.1865,44.1899,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.15,Trina Solar,Multi-c-Si,0,325.616,296.7,1.94,1.956,0.992,72,9.15,46.1,8.66,37.6,0.004575,-0.143371,45.8,1.83687,9.15269,1.1486e-10,0.347314,1180.55,6.90248,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.18,Trina Solar,Multi-c-Si,0,325.616,296.7,1.94,1.956,0.992,72,9.15,46.1,8.66,37.6,0.004575,-0.143371,45.8,1.83687,9.15269,1.1486e-10,0.347314,1180.55,6.90248,-0.41,N,SAM 2021.12.02,11/16/2022
Trina Solar TSM-325PD14.18C,Trina Solar,Multi-c-Si,0,324.672,296.7,1.94,1.956,0.992,72,12,43.5,9.12,35.6,0.006,-0.135285,45.8,2.05158,12.1408,5.61543e-09,0.166418,14.1865,44.1899,-0.41,N,SAM 2021.12.02,11/16/2022
