Name,Vac,Pso,Paco,Pdco,Vdco,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,CEC_Date,CEC_Type
Power-One: PVI-3600-OUTD-US-F [208V],208,36.249536,3300,3486.348824,330,-0.000008,0.000002,0.001060,0.000386,0.24,480,10.564693,100,480,n/a,Utility Interactive
Power-One: PVI-3600-OUTD-US-F [240V],240,39.031127,3600,3781.177504,380,-0.000006,-0.000020,0.000520,0.000370,0.34,480,9.950467,100,480,n/a,Utility Interactive
Power-One: PVI-3600-US [208V],208,40.253729,3300,3498.836526,380,-0.000008,-0.000002,0.000823,0.000079,0.24,480,9.207465,100,480,n/a,Utility Interactive
Power-One: PVI-3600-US [240V],240,43.724716,3600,3796.737890,380,-0.000007,-0.000023,0.000484,0.000193,0.34,480,9.991416,100,480,n/a,Utility Interactive
Power-One: PVI-4.2-OUTD-S-US [208V],208,24.896940,4200,4393.708390,310,-0.000005,-0.000003,0.000779,0.000382,0.1,480,14.173253,100,480,n/a,Utility Interactive
Power-One: PVI-4.2-OUTD-S-US [240V],240,27.794204,4200,4370.720142,340,-0.000004,-0.000023,0.000075,-0.000310,0.2,480,12.855059,100,480,n/a,Utility Interactive
Power-One: PVI-4.2-OUTD-S-US [277V],277,28.909885,4200,4346.996950,395,-0.000003,-0.000036,-0.000323,0.000011,0.2,480,11.005056,100,480,n/a,Utility Interactive
Power-One: PVI-4.2-OUTD-S-US-A [208V],208,24.896940,4200,4393.708390,310,-0.000005,-0.000003,0.000779,0.000382,0.1,480,14.173253,100,480,n/a,Utility Interactive
Power-One: PVI-4.2-OUTD-S-US-A [240V],240,27.794204,4200,4370.720142,340,-0.000004,-0.000023,0.000075,-0.000310,0.2,480,12.855059,100,480,n/a,Utility Interactive
Power-One: PVI-4.2-OUTD-S-US-A [277V],277,28.909885,4200,4346.996950,395,-0.000003,-0.000036,-0.000323,0.000011,0.2,480,11.005056,100,480,n/a,Utility Interactive
Power-One: PVI-4.2-OUTD-S-US-Z [208V],208,24.647652,4200,4393.078427,310,-0.000005,-0.000003,0.000630,0.000206,0.1,480,14.171221,100,480,n/a,Utility Interactive
Power-One: PVI-4.2-OUTD-S-US-Z [240V],240,27.735159,4200,4369.962549,340,-0.000004,-0.000024,-0.000063,-0.000598,0.2,480,12.852831,100,480,n/a,Utility Interactive
Power-One: PVI-4.2-OUTD-S-US-Z [277V],277,29.071818,4200,4347.115072,395,-0.000003,-0.000034,-0.000283,0.000289,0.2,480,11.005355,100,480,n/a,Utility Interactive
Power-One: PVI-4.2-OUTD-S-US-Z-A [208V],208,24.647652,4200,4393.078427,310,-0.000005,-0.000003,0.000630,0.000206,0.1,480,14.171221,100,480,n/a,Utility Interactive
Power-One: PVI-4.2-OUTD-S-US-Z-A [240V],240,27.735159,4200,4369.962549,340,-0.000004,-0.000024,-0.000063,-0.000598,0.2,480,12.852831,100,480,n/a,Utility Interactive
Power-One: PVI-4.2-OUTD-S-US-Z-A [277V],277,29.071818,4200,4347.115072,395,-0.000003,-0.000034,-0.000283,0.000289,0.2,480,11.005355,100,480,n/a,Utility Interactive
Power-One: PVI-4.2-OUTD-US [208V],208,24.896940,4200,4393.708390,310,-0.000005,-0.000003,0.000779,0.000382,0.1,480,14.173253,100,480,n/a,Utility Interactive
Power-One: PVI-4.2-OUTD-US [240V],240,27.794204,4200,4370.720142,340,-0.000004,-0.000023,0.000075,-0.000310,0.2,480,12.855059,100,480,n/a,Utility Interactive
Power-One: PVI-4.2-OUTD-US [277V],277,28.909885,4200,4346.996950,395,-0.000003,-0.000036,-0.000323,0.000011,0.2,480,11.005056,100,480,n/a,Utility Interactive
Power-One: PVI-4.6-1-OUTD-x-US-y [208V],208,24.318497,4600,4801.020256,310,-0.000005,-0.000028,0.000934,-0.002094,0.1,416,15.487162,100,416,n/a,Utility Interactive
Power-One: PVI-4.6-1-OUTD-x-US-y [240V],240,24.530955,4600,4772.678703,340,-0.000003,-0.000032,0.000546,-0.002773,0.1,416,14.037290,100,416,n/a,Utility Interactive
Power-One: PVI-4.6-1-OUTD-x-US-y [277V],277,25.315865,4600,4755.539785,360,-0.000003,-0.000034,0.000128,-0.002470,0.1,416,13.209833,100,416,n/a,Utility Interactive
Power-One: PVI-5000-OUTD-S-US-Z [208V],208,30.860588,5000,5208.397003,310,-0.000004,-0.000003,0.001130,-0.000327,1.500000,480,16.801281,100,480,n/a,Utility Interactive
Power-One: PVI-5000-OUTD-S-US-Z [240V],240,32.032491,5000,5190.294318,345,-0.000004,-0.000010,0.000445,-0.000412,1.500000,480,15.044331,100,480,n/a,Utility Interactive
Power-One: PVI-5000-OUTD-S-US-Z [277V],277,38.206573,5000,5162.439019,400,-0.000003,-0.000018,0.000153,-0.000797,1.500000,480,12.906098,100,480,n/a,Utility Interactive
Power-One: PVI-5000-OUTD-S-US-Z-A [208V],208,30.860588,5000,5208.397003,310,-0.000004,-0.000003,0.001130,-0.000327,1.500000,480,16.801281,100,480,n/a,Utility Interactive
Power-One: PVI-5000-OUTD-S-US-Z-A [240V],240,32.032491,5000,5190.294318,345,-0.000004,-0.000010,0.000445,-0.000412,1.500000,480,15.044331,100,480,n/a,Utility Interactive
Power-One: PVI-5000-OUTD-S-US-Z-A [277V],277,38.206573,5000,5162.439019,400,-0.000003,-0.000018,0.000153,-0.000797,1.500000,480,12.906098,100,480,n/a,Utility Interactive
Power-One: PVI-5000-OUTD-US [208V],208,30.860588,5000,5208.397003,310,-0.000004,-0.000003,0.001130,-0.000327,1.500000,480,16.801281,100,480,n/a,Utility Interactive
Power-One: PVI-5000-OUTD-US [240V],240,32.032491,5000,5190.294318,345,-0.000004,-0.000010,0.000445,-0.000412,1.500000,480,15.044331,100,480,n/a,Utility Interactive
Power-One: PVI-5000-OUTD-US [277V],277,38.206573,5000,5162.439019,400,-0.000003,-0.000018,0.000153,-0.000797,1.500000,480,12.906098,100,480,n/a,Utility Interactive
Power-One: PVI-5000-OUTD-US-A [208V],208,30.860588,5000,5208.397003,310,-0.000004,-0.000003,0.001130,-0.000327,1.500000,480,16.801281,100,480,n/a,Utility Interactive
Power-One: PVI-5000-OUTD-US-A [240V],240,32.032491,5000,5190.294318,345,-0.000004,-0.000010,0.000445,-0.000412,1.500000,480,15.044331,100,480,n/a,Utility Interactive
Power-One: PVI-5000-OUTD-US-A [277V],277,38.206573,5000,5162.439019,400,-0.000003,-0.000018,0.000153,-0.000797,1.500000,480,12.906098,100,480,n/a,Utility Interactive
Power-One: PVI-5000-OUTD-US-Z [208V],208,30.860588,5000,5208.397003,310,-0.000004,-0.000003,0.001130,-0.000327,1.500000,480,16.801281,100,480,n/a,Utility Interactive
Power-One: PVI-5000-OUTD-US-Z [240V],240,32.032491,5000,5190.294318,345,-0.000004,-0.000010,0.000445,-0.000412,1.500000,480,15.044331,100,480,n/a,Utility Interactive
Power-One: PVI-5000-OUTD-US-Z [277V],277,38.206573,5000,5162.439019,400,-0.000003,-0.000018,0.000153,-0.000797,1.500000,480,12.906098,100,480,n/a,Utility Interactive
Power-One: PVI-5000-OUTD-US-Z-A [208V],208,30.860588,5000,5208.397003,310,-0.000004,-0.000003,0.001130,-0.000327,1.500000,480,16.801281,100,480,n/a,Utility Interactive
Power-One: PVI-5000-OUTD-US-Z-A [240V],240,32.032491,5000,5190.294318,345,-0.000004,-0.000010,0.000445,-0.000412,1.500000,480,15.044331,100,480,n/a,Utility Interactive
Power-One: PVI-5000-OUTD-US-Z-A [277V],277,38.206573,5000,5162.439019,400,-0.000003,-0.000018,0.000153,-0.000797,1.500000,480,12.906098,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-S-US-A [208V],208,30.174872,6000,6267.336010,310,-0.000004,-0.000006,0.001075,-0.000453,1.800000,480,20.217213,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-S-US-A [240V],240,29.692899,6000,6236.588821,345,-0.000003,-0.000013,0.000347,-0.000753,1.800000,480,18.077069,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-S-US-A [277V],277,35.360936,6000,6196.809519,400,-0.000002,-0.000024,-0.000044,-0.001749,1.800000,480,15.492024,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-S-US-Z [208V],208,30.174872,6000,6267.336010,310,-0.000004,-0.000006,0.001075,-0.000453,1.800000,480,20.217213,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-S-US-Z [240V],240,29.692899,6000,6236.588821,345,-0.000003,-0.000013,0.000347,-0.000753,1.800000,480,18.077069,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-S-US-Z [277V],277,35.360936,6000,6196.809519,400,-0.000002,-0.000024,-0.000044,-0.001749,1.800000,480,15.492024,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-S-US-Z-A [208V],208,30.174872,6000,6267.336010,310,-0.000004,-0.000006,0.001075,-0.000453,1.800000,480,20.217213,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-S-US-Z-A [240V],240,29.692899,6000,6236.588821,345,-0.000003,-0.000013,0.000347,-0.000753,1.800000,480,18.077069,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-S-US-Z-A [277V],277,35.360936,6000,6196.809519,400,-0.000002,-0.000024,-0.000044,-0.001749,1.800000,480,15.492024,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-US [208V],208,30.174872,6000,6267.336010,310,-0.000004,-0.000006,0.001075,-0.000453,1.800000,480,20.217213,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-US [240V],240,29.692899,6000,6236.588821,345,-0.000003,-0.000013,0.000347,-0.000753,1.800000,480,18.077069,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-US [277V],277,35.360936,6000,6196.809519,400,-0.000002,-0.000024,-0.000044,-0.001749,1.800000,480,15.492024,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-US-A [208V],208,30.174872,6000,6267.336010,310,-0.000004,-0.000006,0.001075,-0.000453,1.800000,480,20.217213,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-US-A [240V],240,29.692899,6000,6236.588821,345,-0.000003,-0.000013,0.000347,-0.000753,1.800000,480,18.077069,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-US-A [277V],277,35.360936,6000,6196.809519,400,-0.000002,-0.000024,-0.000044,-0.001749,1.800000,480,15.492024,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-US-Z [208V],208,30.174872,6000,6267.336010,310,-0.000004,-0.000006,0.001075,-0.000453,1.800000,480,20.217213,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-US-Z [240V],240,29.692899,6000,6236.588821,345,-0.000003,-0.000013,0.000347,-0.000753,1.800000,480,18.077069,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-US-Z [277V],277,35.360936,6000,6196.809519,400,-0.000002,-0.000024,-0.000044,-0.001749,1.800000,480,15.492024,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-US-Z-A [208V],208,30.174872,6000,6267.336010,310,-0.000004,-0.000006,0.001075,-0.000453,1.800000,480,20.217213,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-US-Z-A [240V],240,29.692899,6000,6236.588821,345,-0.000003,-0.000013,0.000347,-0.000753,1.800000,480,18.077069,100,480,n/a,Utility Interactive
Power-One: PVI-6000-OUTD-US-Z-A [277V],277,35.360936,6000,6196.809519,400,-0.000002,-0.000024,-0.000044,-0.001749,1.800000,480,15.492024,100,480,n/a,Utility Interactive
Power-One: PVI-CENTRAL-100-US [208V],208,764.544358,100000,105695.342319,370,-0.000000,0.000021,0.001080,0.000120,47,480,285.663087,330,480,n/a,Utility Interactive
Power-One: PVI-CENTRAL-100-US [480V],480,830.721657,100000,105669.858881,370,-0.000000,0.000022,0.000719,-0.000142,50,480,285.594213,330,480,n/a,Utility Interactive
Power-One: PVI-CENTRAL-250-US [480V],480,868.213402,250000,259210.759791,360,-0.000000,0.000037,0.003627,-0.000250,105.3,480,720.029888,320,480,n/a,Utility Interactive
Power-One: PVI-CENTRAL-300-US [480V],480,1000.210506,300000,311352.931782,360,-0.000000,0.000046,0.001258,-0.001242,119,480,864.869255,320,480,n/a,Utility Interactive
Power-One: PVI-CENTRAL-50-US [208V],208,435.548819,50000,52854.512544,370,-0.000001,0.000021,0.000425,-0.000447,33,480,142.850034,330,480,n/a,Utility Interactive
Power-One: PVI-CENTRAL-50-US [480V],480,453.710233,50000,52623.739959,370,-0.000001,0.000020,0.000727,0.000086,41,480,142.226324,330,480,n/a,Utility Interactive
Power-One: TRIO-20.0-TL-OUTD-S-480-A [480V],480,88.928155,20000,20460.662064,700,-0.000000,-0.000032,-0.000800,0.000520,6.000000,800,29.229517,450,800,n/a,Utility Interactive
Power-One: TRIO-20.0-TL-OUTD-S-US-480 [480V],480,88.928155,20000,20460.662064,700,-0.000000,-0.000032,-0.000800,0.000520,6.000000,800,29.229517,450,800,n/a,Utility Interactive
Power-One: TRIO-20.0-TL-OUTD-S1-480-A [480V],480,88.928155,20000,20460.662064,700,-0.000000,-0.000032,-0.000800,0.000520,6.000000,800,29.229517,450,800,n/a,Utility Interactive
Power-One: TRIO-20.0-TL-OUTD-S1-US-480 [480V],480,88.928155,20000,20460.662064,700,-0.000000,-0.000032,-0.000800,0.000520,6.000000,800,29.229517,450,800,n/a,Utility Interactive
Power-One: TRIO-20.0-TL-OUTD-S1A-480-A [480V],480,88.928155,20000,20460.662064,700,-0.000000,-0.000032,-0.000800,0.000520,6.000000,800,29.229517,450,800,n/a,Utility Interactive
Power-One: TRIO-20.0-TL-OUTD-S1A-US-480 [480V],480,88.928155,20000,20460.662064,700,-0.000000,-0.000032,-0.000800,0.000520,6.000000,800,29.229517,450,800,n/a,Utility Interactive
Power-One: TRIO-20.0-TL-OUTD-S1B-480-A [480V],480,88.928155,20000,20460.662064,700,-0.000000,-0.000032,-0.000800,0.000520,6.000000,800,29.229517,450,800,n/a,Utility Interactive
Power-One: TRIO-20.0-TL-OUTD-S1B-US-480 [480V],480,88.928155,20000,20460.662064,700,-0.000000,-0.000032,-0.000800,0.000520,6.000000,800,29.229517,450,800,n/a,Utility Interactive
Power-One: TRIO-27.6-TL-OUTD-S-480-A [480V],480,92.137397,27600,28199.170094,715,-0.000000,-0.000031,-0.001334,-0.001753,8.280000,800,39.439399,520,800,n/a,Utility Interactive
Power-One: TRIO-27.6-TL-OUTD-S-US-480 [480V],480,92.137397,27600,28199.170094,715,-0.000000,-0.000031,-0.001334,-0.001753,8.280000,800,39.439399,520,800,n/a,Utility Interactive
Power-One: TRIO-27.6-TL-OUTD-S1-480-A [480V],480,92.137397,27600,28199.170094,715,-0.000000,-0.000031,-0.001334,-0.001753,8.280000,800,39.439399,520,800,n/a,Utility Interactive
Power-One: TRIO-27.6-TL-OUTD-S1-US-480 [480V],480,92.137397,27600,28199.170094,715,-0.000000,-0.000031,-0.001334,-0.001753,8.280000,800,39.439399,520,800,n/a,Utility Interactive
Power-One: TRIO-27.6-TL-OUTD-S1A-480-A [480V],480,92.137397,27600,28199.170094,715,-0.000000,-0.000031,-0.001334,-0.001753,8.280000,800,39.439399,520,800,n/a,Utility Interactive
Power-One: TRIO-27.6-TL-OUTD-S1A-US-480 [480V],480,92.137397,27600,28199.170094,715,-0.000000,-0.000031,-0.001334,-0.001753,8.280000,800,39.439399,520,800,n/a,Utility Interactive
Power-One: TRIO-27.6-TL-OUTD-S1B-480-A [480V],480,92.137397,27600,28199.170094,715,-0.000000,-0.000031,-0.001334,-0.001753,8.280000,800,39.439399,520,800,n/a,Utility Interactive
Power-One: TRIO-27.6-TL-OUTD-S1B-US-480 [480V],480,92.137397,27600,28199.170094,715,-0.000000,-0.000031,-0.001334,-0.001753,8.280000,800,39.439399,520,800,n/a,Utility Interactive
Power-One: ULTRA-1100-TL-OUTD-1-US-690-x-y-z [690V],690,5365.211998,1154000,1199392.103616,746,-0.000000,-0.000049,-0.000293,-0.000665,346.200000,800,1607.764214,585,800,n/a,Utility Interactive
Power-One: ULTRA-1100-TL-OUTD-2-US-690-x-y-z [690V],690,4403.355553,1000000,1039766.693750,746,-0.000000,-0.000048,-0.000728,-0.001080,300,800,1393.789134,585,800,n/a,Utility Interactive
Power-One: ULTRA-1100-TL-OUTD-3-US-690-x-y-z [690V],690,5076.355823,1170000,1215132.323665,746,-0.000000,-0.000043,-0.000559,-0.000729,351.000000,800,1628.863705,585,800,n/a,Utility Interactive
Power-One: ULTRA-1100-TL-OUTD-4-US-690-x-y-z [690V],690,4451.267606,1000000,1036900.090716,746,-0.000000,-0.000040,-0.000529,-0.000677,300,800,1389.946502,585,800,n/a,Utility Interactive
Power-One: ULTRA-1500-TL-OUTD-1-US-690-x-y-z [690V],690,6687.186936,1550000,1609782.295780,746,-0.000000,-0.000054,-0.000823,-0.001639,465.000000,800,2157.885115,585,800,n/a,Utility Interactive
Power-One: ULTRA-1500-TL-OUTD-2-US-690-x-y-z [690V],690,6263.913637,1500000,1557690.124572,746,-0.000000,-0.000043,-0.000356,-0.000838,450.000000,800,2088.056467,585,800,n/a,Utility Interactive
Power-One: ULTRA-1500-TL-OUTD-3-US-690-x-y-z [690V],690,6650.628083,1560000,1616434.829960,746,-0.000000,-0.000051,-0.000697,-0.001517,468.000000,800,2166.802721,585,800,n/a,Utility Interactive
Power-One: ULTRA-1500-TL-OUTD-4-US-690-x-y-z [690V],690,6609.890033,1500000,1553867.245297,746,-0.000000,-0.000046,-0.000448,-0.001059,450.000000,800,2082.931964,585,800,n/a,Utility Interactive
Power-One: ULTRA-750-TL-OUTD-1-US-690-x-y-z [690V],690,3171.690865,780000,812837.606178,746,-0.000000,-0.000054,-0.000578,-0.001191,234.000000,800,1089.594646,585,800,n/a,Utility Interactive
Power-One: ULTRA-750-TL-OUTD-2-US-690-x-y-z [690V],690,3196.465484,750000,782179.378026,746,-0.000000,-0.000049,-0.000487,-0.000865,225.000000,800,1048.497826,585,800,n/a,Utility Interactive
Power-One: ULTRA-750-TL-OUTD-3-US-690-x-y-z [690V],690,3567.767677,780000,811466.575980,746,-0.000000,-0.000051,0.000101,-0.000631,234.000000,800,1087.756804,585,800,n/a,Utility Interactive
Power-One: ULTRA-750-TL-OUTD-4-US-690-x-y-z [690V],690,3395.064852,750000,779732.088080,746,-0.000000,-0.000050,-0.000486,-0.001434,225.000000,800,1045.217276,585,800,n/a,Utility Interactive
Power-One: UNO-2.0-I-OUTD-S-US [208V],208,25.982921,2000,2089.758354,330,-0.000013,-0.000029,0.001223,-0.001381,0.4,416,6.332601,100,416,n/a,Utility Interactive
Power-One: UNO-2.0-I-OUTD-S-US [240V],240,26.891410,2000,2078.521516,340,-0.000011,-0.000029,0.000917,-0.001472,0.4,416,6.113299,100,416,n/a,Utility Interactive
Power-One: UNO-2.0-I-OUTD-S-US [277V],277,27.584560,2000,2073.082919,360,-0.000009,-0.000031,0.000443,-0.001950,0.5,416,5.758564,100,416,n/a,Utility Interactive
Power-One: UNO-2.5-I-OUTD-S-US [208V],208,26.670981,2500,2621.366480,330,-0.000012,-0.000050,0.001299,-0.001913,0.4,416,7.943535,100,416,n/a,Utility Interactive
Power-One: UNO-2.5-I-OUTD-S-US [240V],240,27.054201,2500,2602.255816,340,-0.000010,-0.000045,0.000886,-0.001929,0.4,416,7.653694,100,416,n/a,Utility Interactive
Power-One: UNO-2.5-I-OUTD-S-US [277V],277,28.359482,2500,2592.472974,360,-0.000008,-0.000045,0.000410,-0.002524,0.5,416,7.201314,100,416,n/a,Utility Interactive
Power-One: UNO-7.6-TL-OUTD-S-US-A [208V],208,32.822424,7600,7872.016439,380,-0.000002,-0.000032,0.000455,0.000006,2.280000,480,20.715833,100,480,n/a,Utility Interactive
Power-One: UNO-7.6-TL-OUTD-S-US-A [240V],240,37.481989,7600,7838.666347,380,-0.000002,-0.000040,-0.000251,-0.000441,2.280000,480,20.628069,100,480,n/a,Utility Interactive
Power-One: UNO-7.6-TL-OUTD-S-US-A [277V],277,42.766375,7600,7835.066737,380,-0.000001,-0.000043,-0.000393,-0.000297,2.280000,480,20.618597,100,480,n/a,Utility Interactive
Power-One: UNO-7.6-TL-OUTD-S-US-Z-A [208V],208,32.822424,7600,7872.016439,380,-0.000002,-0.000032,0.000455,0.000006,2.280000,480,20.715833,100,480,n/a,Utility Interactive
Power-One: UNO-7.6-TL-OUTD-S-US-Z-A [240V],240,37.481989,7600,7838.666347,380,-0.000002,-0.000040,-0.000251,-0.000441,2.280000,480,20.628069,100,480,n/a,Utility Interactive
Power-One: UNO-7.6-TL-OUTD-S-US-Z-A [277V],277,42.766375,7600,7835.066737,380,-0.000001,-0.000043,-0.000393,-0.000297,2.280000,480,20.618597,100,480,n/a,Utility Interactive
Power-One: UNO-8.6-TL-OUTD-S-US-A [240V],240,41.734876,8600,8870.716108,380,-0.000001,-0.000045,-0.000530,-0.000793,2.580000,480,23.343990,100,480,n/a,Utility Interactive
Power-One: UNO-8.6-TL-OUTD-S-US-A [277V],277,36.732254,8600,8875.336623,380,-0.000001,-0.000041,-0.000191,-0.000373,2.580000,480,23.356149,100,480,n/a,Utility Interactive
Power-One: UNO-8.6-TL-OUTD-S-US-Z-A [240V],240,41.734876,8600,8870.716108,380,-0.000001,-0.000045,-0.000530,-0.000793,2.580000,480,23.343990,100,480,n/a,Utility Interactive
Power-One: UNO-8.6-TL-OUTD-S-US-Z-A [277V],277,36.732254,8600,8875.336623,380,-0.000001,-0.000041,-0.000191,-0.000373,2.580000,480,23.356149,100,480,n/a,Utility Interactive
Powercom: SLK-1500 [208V],208,25.196477,1550,1621.431687,325,-0.000009,-0.000027,-0.000147,0.000022,0.465000,360,4.989021,100,360,n/a,Utility Interactive
Powercom: SLK-1500 [240V],240,25.203357,1550,1618.267185,325,-0.000008,-0.000025,-0.000137,-0.000212,0.465000,360,4.979284,100,360,n/a,Utility Interactive
Powercom: SLK-2000 [208V],208,21.129479,2060,2148.046111,325,-0.000009,-0.000026,-0.000255,0.000211,0.618000,360,6.609373,100,360,n/a,Utility Interactive
Powercom: SLK-2000 [240V],240,25.601405,2060,2150.264182,325,-0.000009,-0.000021,-0.000129,0.000681,0.618000,360,6.616197,100,360,n/a,Utility Interactive
